"","depth_m","cond_uscm","pH","temp_C","direction"
"1123",210.78,567.1,10.79,39.21,"Descending"
"1124",211.1,567.4,10.77,39.22,"Descending"
"1125",211.48,567.7,10.78,39.23,"Descending"
"1126",211.56,568.4,10.77,39.23,"Descending"
"1127",211.71,568.6,10.75,39.24,"Descending"
"1128",211.98,569.3,10.77,39.25,"Descending"
"1129",212.3,569.9,10.77,39.25,"Descending"
"1130",212.58,570.8,10.77,39.26,"Descending"
"1131",212.68,571.1,10.74,39.26,"Descending"
"1132",212.83,571.6,10.74,39.27,"Descending"
"1133",213.01,572.6,10.74,39.28,"Descending"
"1134",213.26,573,10.73,39.28,"Descending"
"1135",213.49,573.4,10.74,39.29,"Descending"
"1136",213.62,573.7,10.74,39.3,"Descending"
"1137",213.78,574.6,10.77,39.3,"Descending"
"1138",213.93,575.2,10.79,39.31,"Descending"
"1139",214.16,575.2,10.74,39.31,"Descending"
"1140",214.3,575.4,10.76,39.32,"Descending"
"1141",214.4,575.5,10.73,39.33,"Descending"
"1142",214.5,576.1,10.76,39.33,"Descending"
"1143",214.62,576.5,10.73,39.34,"Descending"
"1144",214.77,576.8,10.73,39.34,"Descending"
"1145",214.87,576.8,10.72,39.35,"Descending"
"1146",214.96,577,10.75,39.35,"Descending"
"1147",215.05,577.3,10.77,39.36,"Descending"
"1148",215.26,577.9,10.8,39.36,"Descending"
"1149",215.42,578.6,10.74,39.37,"Descending"
"1150",215.73,578.8,10.75,39.37,"Descending"
"1151",215.61,579,10.76,39.37,"Descending"
"1152",215.55,579.3,10.75,39.38,"Descending"
"1153",215.8,579.6,10.81,39.38,"Descending"
"1154",216.15,579.7,10.72,39.39,"Descending"
"1155",216.35,580,10.78,39.4,"Descending"
"1156",216.46,580.3,10.78,39.4,"Descending"
"1157",216.62,580.7,10.77,39.41,"Descending"
"1158",216.86,581.2,10.77,39.42,"Descending"
"1159",217.15,581.7,10.75,39.42,"Descending"
"1160",217.06,582.2,10.75,39.42,"Descending"
"1161",217.02,582.5,10.76,39.43,"Descending"
"1162",217.32,582.9,10.78,39.43,"Descending"
"1163",217.68,583.6,10.76,39.44,"Descending"
"1164",217.85,583.8,10.75,39.44,"Descending"
"1165",217.83,584.3,10.75,39.45,"Descending"
"1166",217.77,584.6,10.76,39.45,"Descending"
"1167",218.02,584.9,10.75,39.46,"Descending"
"1168",218.39,585.1,10.79,39.46,"Descending"
"1169",218.64,585.6,10.76,39.47,"Descending"
"1170",218.62,586,10.71,39.47,"Descending"
"1171",218.67,586.3,10.72,39.48,"Descending"
"1172",218.87,586.5,10.74,39.48,"Descending"
"1173",219.13,586.8,10.77,39.49,"Descending"
"1174",219.3,587.1,10.79,39.49,"Descending"
"1175",219.37,587.3,10.75,39.5,"Descending"
"1176",219.51,587.7,10.85,39.5,"Descending"
"1177",219.69,588.1,10.78,39.51,"Descending"
"1178",219.94,588.3,10.74,39.52,"Descending"
"1179",220.01,588.7,10.74,39.52,"Descending"
"1180",220.02,588.5,10.74,39.52,"Descending"
"1181",220.18,589.3,10.71,39.53,"Descending"
"1182",220.37,589.5,10.71,39.53,"Descending"
"1183",220.56,589.6,10.66,39.54,"Descending"
"1184",220.67,590.1,10.69,39.54,"Descending"
"1185",220.91,590.8,10.71,39.55,"Descending"
"1186",221.2,591.1,10.74,39.56,"Descending"
"1187",221.43,591.5,10.72,39.56,"Descending"
"1188",221.6,591.7,10.73,39.57,"Descending"
"1189",221.75,592.1,10.76,39.58,"Descending"
"1190",221.99,593.1,10.74,39.58,"Descending"
"1191",222.17,593.4,10.75,39.59,"Descending"
"1192",222.32,593.7,10.74,39.59,"Descending"
"1193",222.43,593.8,10.81,39.6,"Descending"
"1194",222.56,594.2,10.77,39.6,"Descending"
"1195",222.71,594.4,10.65,39.61,"Descending"
"1196",222.83,594.8,10.67,39.61,"Descending"
"1197",222.98,594.8,10.71,39.62,"Descending"
"1198",223.17,595.7,10.73,39.62,"Descending"
"1199",223.28,595.8,10.74,39.63,"Descending"
"1200",223.43,595.8,10.73,39.63,"Descending"
"1201",223.56,596.2,10.71,39.64,"Descending"
"1202",223.68,596.4,10.75,39.64,"Descending"
"1203",223.8,596.8,10.75,39.65,"Descending"
"1204",223.34,596.4,10.72,39.65,"Descending"
"1205",223.79,596.4,10.73,39.66,"Descending"
"1206",223.98,596.7,10.77,39.66,"Descending"
"1207",223.76,596.8,10.75,39.66,"Descending"
"1208",223.72,596.9,10.8,39.66,"Descending"
"1209",223.96,597.1,10.65,39.67,"Descending"
"1210",224.35,597.4,10.75,39.67,"Descending"
"1211",224.47,597.7,10.72,39.68,"Descending"
"1212",224.42,597.8,10.74,39.68,"Descending"
"1213",224.47,598,10.72,39.68,"Descending"
"1214",224.72,598.4,10.72,39.69,"Descending"
"1215",225.02,598.8,10.75,39.69,"Descending"
"1216",225.13,599,10.72,39.7,"Descending"
"1217",225.12,599.4,10.75,39.7,"Descending"
"1218",225.18,599.5,10.76,39.71,"Descending"
"1219",225.39,599.6,10.72,39.71,"Descending"
"1220",225.61,600.1,10.71,39.72,"Descending"
"1221",225.72,600.4,10.7,39.72,"Descending"
"1222",225.84,600.7,10.71,39.72,"Descending"
"1223",226.07,601.3,10.75,39.73,"Descending"
"1224",226.45,601.9,10.71,39.74,"Descending"
"1225",226.77,602.1,10.7,39.74,"Descending"
"1226",226.96,602.4,10.71,39.75,"Descending"
"1227",227.12,602.7,10.69,39.75,"Descending"
"1228",227.37,603.2,10.71,39.76,"Descending"
"1229",227.69,603.7,10.71,39.77,"Descending"
"1230",227.99,604.1,10.72,39.78,"Descending"
"1231",228.18,604.6,10.77,39.78,"Descending"
"1232",228.32,605,10.67,39.79,"Descending"
"1233",228.52,605.4,10.66,39.8,"Descending"
"1234",228.78,605.7,10.69,39.81,"Descending"
"1235",228.96,605.9,10.69,39.81,"Descending"
"1236",229.09,606.2,10.7,39.82,"Descending"
"1237",229.22,606.4,10.71,39.82,"Descending"
"1238",229.34,606.5,10.72,39.83,"Descending"
"1239",229.59,606.9,10.69,39.83,"Descending"
"1240",229.87,607.3,10.65,39.84,"Descending"
"1241",230.04,607.8,10.67,39.85,"Descending"
"1242",230.18,608.1,10.66,39.86,"Descending"
"1243",230.37,608.5,10.73,39.86,"Descending"
"1244",230.66,608.7,10.71,39.87,"Descending"
"1245",230.88,608.9,10.65,39.88,"Descending"
"1246",231.06,609.4,10.66,39.88,"Descending"
"1247",231.24,609.7,10.67,39.89,"Descending"
"1248",231.43,610,10.67,39.9,"Descending"
"1249",231.68,610.3,10.69,39.9,"Descending"
"1250",231.89,610.7,10.67,39.91,"Descending"
"1251",232.09,611,10.66,39.91,"Descending"
"1252",232.27,611.3,10.66,39.92,"Descending"
"1253",232.45,611.6,10.67,39.93,"Descending"
"1254",232.67,611.9,10.66,39.93,"Descending"
"1255",232.86,612.3,10.65,39.94,"Descending"
"1256",233.02,612.7,10.66,39.95,"Descending"
"1257",233.14,613.4,10.65,39.96,"Descending"
"1258",233.33,613.5,10.65,39.96,"Descending"
"1259",233.52,613.8,10.64,39.97,"Descending"
"1260",233.75,614.2,10.64,39.97,"Descending"
"1261",233.86,614.3,10.65,39.98,"Descending"
"1262",233.91,614.9,10.67,39.98,"Descending"
"1263",234.06,615.2,10.7,39.99,"Descending"
"1264",234.38,615.4,10.67,40,"Descending"
"1265",234.62,615.6,10.67,40,"Descending"
"1266",234.71,616,10.69,40.01,"Descending"
"1267",234.7,616,10.67,40.01,"Descending"
"1268",234.83,616.3,10.65,40.02,"Descending"
"1269",235.05,616.3,10.64,40.02,"Descending"
"1270",235.27,616.7,10.65,40.03,"Descending"
"1271",235.34,617,10.65,40.03,"Descending"
"1272",235.41,617.4,10.64,40.04,"Descending"
"1273",235.63,617.7,10.65,40.04,"Descending"
"1274",235.93,618.1,10.66,40.05,"Descending"
"1275",236.14,618.1,10.67,40.06,"Descending"
"1276",236.31,618.7,10.75,40.06,"Descending"
"1277",236.44,619,10.73,40.07,"Descending"
"1278",236.68,619.3,10.69,40.07,"Descending"
"1279",236.9,619.6,10.66,40.08,"Descending"
"1280",237.11,619.9,10.65,40.08,"Descending"
"1281",237.28,620.1,10.66,40.09,"Descending"
"1282",237.42,620.5,10.66,40.1,"Descending"
"1283",237.63,621,10.63,40.1,"Descending"
"1284",237.83,621.2,10.62,40.11,"Descending"
"1285",238.04,621.3,10.63,40.12,"Descending"
"1286",238.19,621.5,10.63,40.12,"Descending"
"1287",238.34,622,10.64,40.13,"Descending"
"1288",238.55,622.2,10.64,40.13,"Descending"
"1289",238.74,622.4,10.63,40.14,"Descending"
"1290",238.96,622.7,10.69,40.15,"Descending"
"1291",239.14,623,10.67,40.15,"Descending"
"1292",239.3,623.6,10.67,40.16,"Descending"
"1293",239.47,623.6,10.62,40.16,"Descending"
"1294",239.72,623.8,10.66,40.17,"Descending"
"1295",239.93,624.2,10.7,40.18,"Descending"
"1296",240.08,624.4,10.63,40.19,"Descending"
"1297",240.26,624.7,10.64,40.19,"Descending"
"1298",240.51,625,10.65,40.2,"Descending"
"1299",240.78,625.3,10.59,40.21,"Descending"
"1300",240.95,625.6,10.57,40.21,"Descending"
"1301",241.13,625.9,10.61,40.22,"Descending"
"1302",241.32,626.3,10.63,40.23,"Descending"
"1303",241.55,626.5,10.61,40.24,"Descending"
"1304",241.79,626.8,10.61,40.24,"Descending"
"1305",241.97,627.2,10.59,40.25,"Descending"
"1306",242.15,627.5,10.59,40.25,"Descending"
"1307",242.33,627.7,10.59,40.26,"Descending"
"1308",242.58,628.1,10.6,40.27,"Descending"
"1309",242.81,628.2,10.62,40.27,"Descending"
"1310",242.96,628.6,10.59,40.28,"Descending"
"1311",242.95,628.6,10.63,40.29,"Descending"
"1312",243.2,629,10.6,40.29,"Descending"
"1313",243.49,629.1,10.62,40.3,"Descending"
"1314",243.72,629.3,10.67,40.31,"Descending"
"1315",243.82,629.8,10.6,40.31,"Descending"
"1316",243.91,630.1,10.59,40.32,"Descending"
"1317",244.15,630.3,10.64,40.33,"Descending"
"1318",244.38,630.4,10.58,40.33,"Descending"
"1319",244.64,630.7,10.61,40.34,"Descending"
"1320",244.72,630.8,10.6,40.35,"Descending"
"1321",244.82,631,10.62,40.35,"Descending"
"1322",245.04,631.2,10.61,40.36,"Descending"
"1323",245.34,631.4,10.64,40.36,"Descending"
"1324",245.6,631.7,10.61,40.37,"Descending"
"1325",245.8,631.9,10.6,40.38,"Descending"
"1326",245.99,632.3,10.61,40.38,"Descending"
"1327",246.2,632.5,10.62,40.39,"Descending"
"1328",246.37,632.8,10.64,40.4,"Descending"
"1329",246.63,633,10.59,40.41,"Descending"
"1330",246.83,633.2,10.58,40.41,"Descending"
"1331",247.05,633.5,10.59,40.42,"Descending"
"1332",247.22,633.8,10.62,40.42,"Descending"
"1333",247.44,634,10.6,40.43,"Descending"
"1334",247.67,634.2,10.59,40.44,"Descending"
"1335",247.88,634.5,10.59,40.44,"Descending"
"1336",248.07,634.6,10.58,40.45,"Descending"
"1337",248.32,634.8,10.63,40.46,"Descending"
"1338",248.57,635,10.69,40.46,"Descending"
"1339",248.75,635.2,10.59,40.47,"Descending"
"1340",248.93,635.5,10.62,40.48,"Descending"
"1341",249.18,646,10.58,40.48,"Descending"
"1342",249.46,1614,10.73,40.49,"Descending"
"1343",249.72,2683,10.8,40.5,"Descending"
"1344",249.93,3227,10.85,40.51,"Descending"
"1345",250.04,3458,10.87,40.52,"Descending"
"1346",250.24,3602,10.9,40.53,"Descending"
"1347",250.46,3679,10.9,40.53,"Descending"
"1348",250.73,3708,10.91,40.54,"Descending"
"1349",250.91,3723,10.93,40.55,"Descending"
"1350",251.05,3731,10.96,40.55,"Descending"
"1351",251.22,3734,10.98,40.56,"Descending"
"1352",251.47,3737,10.94,40.57,"Descending"
"1353",251.7,3739,10.96,40.58,"Descending"
"1354",251.9,3741,10.97,40.59,"Descending"
"1355",252.06,3743,10.98,40.59,"Descending"
"1356",252.23,3745,10.99,40.6,"Descending"
"1357",252.43,3745,10.97,40.6,"Descending"
"1358",252.67,3746,10.98,40.61,"Descending"
"1359",252.87,3746,10.97,40.62,"Descending"
"1360",253,3748,10.99,40.62,"Descending"
"1361",253.15,3749,11.01,40.63,"Descending"
"1362",253.23,3751,11.01,40.63,"Descending"
"1363",253.31,3751,11.02,40.64,"Descending"
"1364",253.37,3751,11.02,40.65,"Descending"
"1365",253.32,3751,11.02,40.65,"Descending"
"1366",253.37,3751,11,40.65,"Descending"
"1367",253.42,3752,11.01,40.66,"Descending"
"1368",253.53,3752,10.99,40.66,"Descending"
"1369",253.57,3752,11,40.66,"Descending"
"1370",253.57,3753,10.99,40.66,"Descending"
"1371",253.69,3752,10.99,40.67,"Descending"
"1372",253.77,3752,10.97,40.67,"Descending"
"1373",253.91,3752,10.98,40.68,"Descending"
"1374",254.04,3753,10.97,40.68,"Descending"
"1375",254.16,3753,10.99,40.68,"Descending"
"1376",254.28,3753,10.98,40.69,"Descending"
"1377",254.47,3754,11,40.7,"Descending"
"1378",254.68,3755,11,40.7,"Descending"
"1379",254.94,3757,11.01,40.71,"Descending"
"1380",255.17,3756,10.99,40.71,"Descending"
"1381",255.45,3758,10.99,40.72,"Descending"
"1382",255.67,3758,10.98,40.72,"Descending"
"1383",255.84,3755,10.98,40.73,"Descending"
"1384",256,3759,10.99,40.73,"Descending"
"1385",256.25,3759,11,40.74,"Descending"
"1386",256.48,3760,11,40.75,"Descending"
"1387",256.59,3760,11,40.75,"Descending"
"1388",256.59,3761,11,40.76,"Descending"
"1389",256.66,3761,11,40.76,"Descending"
"1390",256.87,3761,10.98,40.77,"Descending"
"1391",257.03,3762,10.99,40.77,"Descending"
"1392",257.18,3762,10.99,40.77,"Descending"
"1393",257.26,3763,11,40.78,"Descending"
"1394",257.4,3763,11,40.79,"Descending"
"1395",257.59,3763,10.98,40.79,"Descending"
"1396",257.76,3763,10.99,40.8,"Descending"
