"","depth_m","cond_uscm","temp_C","direction"
"674",153.2,847.6,37.61,"Descending"
"675",153.6,848.1,37.62,"Descending"
"676",154.09,849.2,37.64,"Descending"
"677",154.58,851.3,37.65,"Descending"
"678",155.05,852.4,37.66,"Descending"
"679",155.26,854.1,37.67,"Descending"
"680",155.56,854.9,37.68,"Descending"
"681",155.89,856.3,37.7,"Descending"
"682",156.28,858,37.71,"Descending"
"683",156.77,858.9,37.73,"Descending"
"684",157.25,859.7,37.73,"Descending"
"685",157.78,862.3,37.75,"Descending"
"686",158.3,864,37.77,"Descending"
"687",158.9,865.6,37.78,"Descending"
"688",159.45,868.7,37.79,"Descending"
"689",159.97,870.6,37.81,"Descending"
"690",160.18,871.6,37.82,"Descending"
"691",160.63,872.6,37.84,"Descending"
"692",161.05,873.3,37.85,"Descending"
"693",161.41,874.7,37.86,"Descending"
"694",161.6,875.6,37.88,"Descending"
"695",162.06,876.3,37.89,"Descending"
"696",162.61,878.2,37.9,"Descending"
"697",163.2,880.5,37.92,"Descending"
"698",163.71,882.9,37.94,"Descending"
"699",163.97,884.1,37.95,"Descending"
"700",164.22,884.3,37.96,"Descending"
"701",164.54,885.8,37.97,"Descending"
"702",164.74,886.3,37.99,"Descending"
"703",164.98,886.5,37.99,"Descending"
"704",165.17,888,38.01,"Descending"
"705",165.54,888,38.02,"Descending"
"706",165.9,888.5,38.03,"Descending"
"707",166.37,889.6,38.04,"Descending"
"708",166.77,891.9,38.06,"Descending"
"709",167.19,892.6,38.07,"Descending"
"710",167.4,893,38.08,"Descending"
"711",167.5,893.6,38.09,"Descending"
"712",167.9,894.4,38.1,"Descending"
"713",168.34,895.9,38.11,"Descending"
"714",168.73,897.4,38.12,"Descending"
"715",169.04,898.4,38.13,"Descending"
"716",169.66,899.7,38.15,"Descending"
"717",169.83,902.3,38.16,"Descending"
"718",169.98,902,38.17,"Descending"
"719",170.37,902.6,38.18,"Descending"
"720",170.78,903.3,38.2,"Descending"
"721",171.36,904.5,38.21,"Descending"
"722",171.81,906.1,38.23,"Descending"
"723",172.42,907.4,38.24,"Descending"
"724",172.82,909.4,38.25,"Descending"
"725",173.56,910.3,38.27,"Descending"
"726",173.97,911.2,38.29,"Descending"
"727",174.4,912.8,38.3,"Descending"
"728",174.68,913.9,38.31,"Descending"
"729",174.9,915,38.33,"Descending"
"730",175.36,915.7,38.34,"Descending"
"731",175.88,916.1,38.36,"Descending"
"732",176.42,918.2,38.37,"Descending"
"733",176.95,919.5,38.38,"Descending"
"734",177.41,919.9,38.4,"Descending"
"735",177.93,922,38.41,"Descending"
"736",178.31,922.2,38.43,"Descending"
"737",178.55,923.4,38.45,"Descending"
"738",178.97,924.1,38.45,"Descending"
"739",179.44,925.1,38.47,"Descending"
"740",179.47,924.7,38.48,"Descending"
"741",179.47,925.2,38.49,"Descending"
"742",179.51,925.4,38.5,"Descending"
"743",179.52,926,38.51,"Descending"
"744",179.83,925.9,38.51,"Descending"
"745",180.16,926.5,38.53,"Descending"
"746",180.78,928.6,38.54,"Descending"
"747",181.36,930.3,38.55,"Descending"
"748",181.85,931,38.57,"Descending"
"749",182.41,932.5,38.58,"Descending"
"750",182.84,933.1,38.6,"Descending"
"751",183.44,934.8,38.61,"Descending"
"752",184.02,937,38.63,"Descending"
"753",184.48,937.6,38.64,"Descending"
"754",184.51,938,38.66,"Descending"
"755",184.6,938,38.66,"Descending"
"756",184.75,938.8,38.67,"Descending"
"757",185.02,938.9,38.68,"Descending"
"758",185.45,939.2,38.69,"Descending"
"759",185.91,941,38.71,"Descending"
"760",186.39,942.9,38.72,"Descending"
"761",186.61,943.8,38.73,"Descending"
"762",186.85,944.3,38.74,"Descending"
"763",187.15,944.5,38.76,"Descending"
"764",187.31,944.5,38.77,"Descending"
"765",187.36,944.5,38.77,"Descending"
"766",187.47,945,38.78,"Descending"
"767",187.92,945.3,38.8,"Descending"
"768",188.37,946.6,38.81,"Descending"
"769",188.86,948.4,38.82,"Descending"
"770",189.34,949.5,38.83,"Descending"
"771",189.62,950,38.84,"Descending"
"772",189.92,950.5,38.85,"Descending"
"773",190.18,951,38.86,"Descending"
"774",190.61,951.3,38.87,"Descending"
"775",190.77,952.5,38.88,"Descending"
"776",191.15,953.5,38.89,"Descending"
"777",191.73,953.7,38.91,"Descending"
"778",192.28,956.1,38.92,"Descending"
"779",192.61,956.2,38.94,"Descending"
"780",193.09,956.9,38.95,"Descending"
"781",193.5,958.2,38.96,"Descending"
"782",193.91,958.5,38.98,"Descending"
"783",194.3,959.4,38.99,"Descending"
"784",194.6,960.2,39,"Descending"
"785",194.91,960.9,39.01,"Descending"
"786",195.28,961.3,39.02,"Descending"
"787",195.84,962.4,39.04,"Descending"
"788",196.42,963.9,39.05,"Descending"
"789",196.77,965.3,39.07,"Descending"
"790",197.12,965.7,39.08,"Descending"
"791",197.65,966.7,39.09,"Descending"
"792",198.01,967,39.11,"Descending"
"793",198.01,968.1,39.12,"Descending"
"794",197.98,967.6,39.13,"Descending"
"795",197.88,967.7,39.14,"Descending"
"796",198.14,967.9,39.15,"Descending"
"797",198.71,968.4,39.16,"Descending"
"798",199.27,969.7,39.17,"Descending"
"799",199.55,970.6,39.18,"Descending"
"800",199.8,971.5,39.19,"Descending"
"801",200.32,971.5,39.2,"Descending"
"802",200.85,972.6,39.21,"Descending"
"803",201.27,973.9,39.23,"Descending"
"804",201.92,975.4,39.25,"Descending"
"805",202.62,975.6,39.26,"Descending"
"806",203.14,976.9,39.28,"Descending"
"807",203.62,976.9,39.29,"Descending"
"808",204.19,979.5,39.31,"Descending"
"809",204.48,979.9,39.32,"Descending"
"810",204.7,980.7,39.34,"Descending"
"811",204.92,981.3,39.35,"Descending"
"812",205.4,981.4,39.36,"Descending"
"813",205.79,982.2,39.38,"Descending"
"814",206.08,982.4,39.39,"Descending"
"815",206.41,983.3,39.4,"Descending"
"816",206.85,983.6,39.41,"Descending"
"817",207.11,983.9,39.43,"Descending"
"818",207.53,985.4,39.44,"Descending"
"819",207.85,986.7,39.45,"Descending"
"820",208.29,987.1,39.46,"Descending"
"821",208.63,987.5,39.48,"Descending"
"822",208.92,988,39.49,"Descending"
"823",209.27,987.8,39.5,"Descending"
"824",209.65,989.3,39.51,"Descending"
"825",210.15,990.6,39.53,"Descending"
"826",210.37,990.4,39.54,"Descending"
"827",210.27,990.9,39.55,"Descending"
"828",210.25,991.2,39.56,"Descending"
"829",210.15,991.1,39.56,"Descending"
"830",210.22,991.1,39.57,"Descending"
"831",210.39,991.2,39.58,"Descending"
"832",210.58,991.5,39.59,"Descending"
"833",211.07,991.1,39.6,"Descending"
"834",211.42,992.4,39.6,"Descending"
"835",211.64,992.9,39.62,"Descending"
"836",211.86,993.1,39.62,"Descending"
"837",212.3,993,39.64,"Descending"
"838",212.77,994.6,39.64,"Descending"
"839",213.4,994.8,39.66,"Descending"
"840",213.87,997,39.67,"Descending"
"841",214.07,997.4,39.68,"Descending"
"842",214.28,997.9,39.69,"Descending"
"843",214.6,998.9,39.7,"Descending"
"844",215.14,998.7,39.71,"Descending"
"845",215.47,999.9,39.73,"Descending"
"846",216.13,1000,39.74,"Descending"
"847",216.66,1001,39.76,"Descending"
"848",217.11,1001,39.77,"Descending"
"849",217.51,1001,39.79,"Descending"
"850",218.01,1002,39.8,"Descending"
"851",218.47,1003,39.81,"Descending"
"852",218.95,1004,39.83,"Descending"
"853",219.11,1004,39.84,"Descending"
"854",219.26,1005,39.85,"Descending"
"855",219.65,1006,39.87,"Descending"
"856",220,1006,39.88,"Descending"
"857",220.58,1007,39.89,"Descending"
"858",221.24,1008,39.91,"Descending"
"859",221.76,1009,39.92,"Descending"
"860",222.36,1009,39.94,"Descending"
"861",222.98,1010,39.96,"Descending"
"862",223.35,1012,39.97,"Descending"
"863",223.67,1013,39.99,"Descending"
"864",223.95,1013,40,"Descending"
"865",224.13,1013,40.01,"Descending"
"866",224.38,1013,40.02,"Descending"
"867",224.85,1014,40.03,"Descending"
"868",224.89,1013,40.05,"Descending"
"869",224.75,1013,40.05,"Descending"
"870",224.69,1014,40.06,"Descending"
"871",224.73,1013,40.07,"Descending"
"872",224.84,1013,40.08,"Descending"
"873",224.86,1013,40.08,"Descending"
"874",224.93,1013,40.09,"Descending"
"875",225.03,1013,40.1,"Descending"
"876",225.31,1014,40.1,"Descending"
"877",225.74,1015,40.11,"Descending"
"878",226.13,1015,40.12,"Descending"
"879",226.56,1016,40.13,"Descending"
"880",226.88,1016,40.14,"Descending"
"881",227.14,1017,40.15,"Descending"
"882",227.27,1017,40.15,"Descending"
"883",227.42,1017,40.16,"Descending"
"884",227.58,1017,40.17,"Descending"
"885",227.88,1017,40.18,"Descending"
"886",228.14,1018,40.19,"Descending"
"887",228.45,1019,40.2,"Descending"
"888",228.85,1019,40.2,"Descending"
"889",228.89,1019,40.22,"Descending"
"890",228.9,1019,40.22,"Descending"
"891",228.95,1020,40.23,"Descending"
"892",229.24,1020,40.24,"Descending"
"893",229.4,1020,40.24,"Descending"
"894",229.58,1020,40.25,"Descending"
"895",229.85,1021,40.26,"Descending"
"896",230.07,1020,40.27,"Descending"
"897",230.29,1021,40.27,"Descending"
"898",230.46,1021,40.28,"Descending"
"899",230.94,1022,40.29,"Descending"
"900",231.26,1022,40.3,"Descending"
"901",231.6,1022,40.31,"Descending"
"902",232.06,1023,40.32,"Descending"
"903",232.48,1024,40.33,"Descending"
"904",232.9,1024,40.34,"Descending"
"905",233.51,1024,40.35,"Descending"
"906",233.72,1028,40.37,"Descending"
"907",233.82,1027,40.37,"Descending"
"908",233.85,1027,40.38,"Descending"
"909",233.97,1027,40.39,"Descending"
"910",234.07,1027,40.4,"Descending"
"911",234.09,1027,40.4,"Descending"
"912",234.15,1028,40.41,"Descending"
"913",234.49,1027,40.41,"Descending"
"914",234.73,1027,40.42,"Descending"
"915",234.95,1028,40.43,"Descending"
"916",235.25,1028,40.44,"Descending"
"917",235.48,1028,40.45,"Descending"
"918",235.59,1028,40.45,"Descending"
"919",235.74,1028,40.46,"Descending"
"920",235.82,1028,40.47,"Descending"
"921",236,1028,40.47,"Descending"
"922",236.55,1028,40.48,"Descending"
"923",236.89,1029,40.49,"Descending"
"924",237.03,1030,40.5,"Descending"
"925",237.22,1030,40.51,"Descending"
"926",237.8,1030,40.52,"Descending"
"927",237.92,1031,40.53,"Descending"
"928",237.81,1031,40.53,"Descending"
"929",237.79,1031,40.54,"Descending"
"930",237.71,1031,40.54,"Descending"
"931",237.99,1031,40.55,"Descending"
"932",238.45,1032,40.56,"Descending"
"933",238.7,1031,40.57,"Descending"
"934",238.92,1032,40.57,"Descending"
"935",239.05,1032,40.58,"Descending"
"936",239.35,1033,40.58,"Descending"
"937",239.69,1033,40.6,"Descending"
"938",240.2,1034,40.6,"Descending"
"939",240.51,1033,40.61,"Descending"
"940",240.57,1034,40.62,"Descending"
"941",240.84,1034,40.63,"Descending"
"942",240.88,1034,40.64,"Descending"
"943",241.03,1035,40.64,"Descending"
"944",241.16,1035,40.64,"Descending"
"945",241.35,1035,40.65,"Descending"
"946",241.66,1035,40.66,"Descending"
"947",241.95,1035,40.67,"Descending"
"948",242.28,1035,40.68,"Descending"
"949",242.57,1036,40.68,"Descending"
"950",242.72,1036,40.69,"Descending"
"951",242.79,1036,40.7,"Descending"
"952",242.93,1036,40.7,"Descending"
"953",243.16,1036,40.71,"Descending"
"954",243.44,1036,40.72,"Descending"
"955",243.46,1036,40.73,"Descending"
"956",243.57,1036,40.73,"Descending"
"957",243.63,1037,40.73,"Descending"
"958",243.86,1037,40.74,"Descending"
"959",243.94,1037,40.75,"Descending"
"960",244.2,1037,40.75,"Descending"
"961",244.38,1038,40.76,"Descending"
"962",244.47,1038,40.76,"Descending"
"963",244.48,1037,40.77,"Descending"
"964",244.29,1037,40.77,"Descending"
"965",244.28,1037,40.78,"Descending"
"966",244.62,1037,40.78,"Descending"
"967",244.93,1038,40.79,"Descending"
"968",245.07,1038,40.79,"Descending"
"969",245.16,1038,40.8,"Descending"
"970",245.47,1038,40.81,"Descending"
"971",245.69,1038,40.81,"Descending"
"972",245.82,1039,40.82,"Descending"
"973",246.09,1039,40.83,"Descending"
"974",246.52,1039,40.83,"Descending"
"975",246.57,1039,40.84,"Descending"
"976",246.72,1040,40.84,"Descending"
"977",246.82,1040,40.84,"Descending"
"978",246.88,1040,40.85,"Descending"
"979",247.06,1040,40.85,"Descending"
"980",247.4,1040,40.86,"Descending"
"981",247.68,1040,40.87,"Descending"
"982",247.81,1041,40.87,"Descending"
"983",247.96,1040,40.88,"Descending"
"984",248.45,1041,40.89,"Descending"
"985",248.46,1041,40.89,"Descending"
"986",248.23,1041,40.9,"Descending"
"987",248.28,1042,40.9,"Descending"
"988",248.08,1041,40.9,"Descending"
"989",248.16,1040,40.91,"Descending"
"990",248.24,1040,40.91,"Descending"
"991",248.35,1041,40.91,"Descending"
"992",248.2,1040,40.92,"Descending"
"993",248.05,1040,40.92,"Descending"
"994",247.77,1040,40.92,"Descending"
"995",247.35,1040,40.92,"Descending"
"996",247.29,1040,40.92,"Descending"
"997",247.35,1040,40.92,"Descending"
"998",247.23,1041,40.92,"Descending"
"999",247.34,1041,40.92,"Descending"
"1000",247.55,1040,40.92,"Descending"
"1001",247.86,1041,40.92,"Descending"
"1002",248.02,1040,40.93,"Descending"
"1003",248.12,1041,40.93,"Descending"
"1004",248.31,1041,40.93,"Descending"
"1005",248.48,1040,40.93,"Descending"
"1006",248.67,1040,40.93,"Descending"
"1007",248.88,1042,40.94,"Descending"
"1008",249.15,1043,40.94,"Descending"
"1009",249.4,1042,40.95,"Descending"
"1010",249.71,1043,40.95,"Descending"
"1011",249.83,1044,40.96,"Descending"
"1012",249.95,1043,40.96,"Descending"
"1013",250.15,1043,40.97,"Descending"
"1014",250.4,1044,40.97,"Descending"
"1015",250.65,1044,40.98,"Descending"
"1016",250.9,1044,40.98,"Descending"
"1017",251.22,1043,40.99,"Descending"
"1018",251.59,1043,41,"Descending"
"1019",251.89,1044,41,"Descending"
"1020",252,1045,41.01,"Descending"
"1021",252.14,1045,41.01,"Descending"
"1022",252.18,1045,41.02,"Descending"
"1023",252.22,1045,41.02,"Descending"
"1024",252.35,1044,41.03,"Descending"
"1025",252.46,1045,41.03,"Descending"
"1026",252.64,1046,41.04,"Descending"
"1027",253,1046,41.04,"Descending"
"1028",253.23,1045,41.05,"Descending"
"1029",253.51,1046,41.06,"Descending"
"1030",253.69,1047,41.06,"Descending"
"1031",253.86,1047,41.07,"Descending"
"1032",254.13,1047,41.07,"Descending"
"1033",254.47,1047,41.08,"Descending"
"1034",254.59,1047,41.09,"Descending"
"1035",254.76,1047,41.1,"Descending"
"1036",255.04,1047,41.1,"Descending"
"1037",255.41,1048,41.11,"Descending"
"1038",255.75,1048,41.12,"Descending"
"1039",256.03,1049,41.13,"Descending"
"1040",256.24,1049,41.13,"Descending"
"1041",256.31,1049,41.14,"Descending"
"1042",256.45,1049,41.14,"Descending"
"1043",256.65,1049,41.15,"Descending"
"1044",256.9,1048,41.15,"Descending"
"1045",257.09,1049,41.16,"Descending"
"1046",257.26,1049,41.17,"Descending"
"1047",257.4,1049,41.17,"Descending"
"1048",257.63,1049,41.18,"Descending"
"1049",258.04,1049,41.19,"Descending"
"1050",258.22,1050,41.19,"Descending"
"1051",258.34,1049,41.2,"Descending"
"1052",258.45,1050,41.21,"Descending"
"1053",258.6,1050,41.21,"Descending"
"1054",258.81,1050,41.22,"Descending"
"1055",259.02,1051,41.23,"Descending"
"1056",259.15,1050,41.23,"Descending"
"1057",259.2,1051,41.24,"Descending"
"1058",259.37,1051,41.24,"Descending"
"1059",259.47,1051,41.25,"Descending"
"1060",259.53,1051,41.25,"Descending"
"1061",259.57,1051,41.25,"Descending"
"1062",259.69,1051,41.26,"Descending"
"1063",259.86,1051,41.26,"Descending"
"1064",259.96,1051,41.27,"Descending"
"1065",260.08,1051,41.27,"Descending"
"1066",260.26,1051,41.27,"Descending"
"1067",260.51,1052,41.28,"Descending"
"1068",260.71,1051,41.29,"Descending"
"1069",260.84,1052,41.3,"Descending"
"1070",260.91,1051,41.3,"Descending"
"1071",261.05,1052,41.31,"Descending"
"1072",261.15,1052,41.31,"Descending"
"1073",261.23,1052,41.31,"Descending"
"1074",261.32,1052,41.31,"Descending"
"1075",261.37,1052,41.32,"Descending"
"1076",261.42,1052,41.32,"Descending"
"1077",261.47,1052,41.32,"Descending"
"1078",261.67,1052,41.33,"Descending"
"1079",261.86,1053,41.33,"Descending"
"1080",261.93,1053,41.34,"Descending"
"1081",261.96,1053,41.34,"Descending"
"1082",262.09,1053,41.35,"Descending"
"1083",262.41,1053,41.35,"Descending"
"1084",262.57,1054,41.35,"Descending"
"1085",262.81,1053,41.37,"Descending"
"1086",262.98,1054,41.37,"Descending"
"1087",263.07,1054,41.37,"Descending"
"1088",263.12,1054,41.38,"Descending"
"1089",263.18,1055,41.38,"Descending"
"1090",263.39,1055,41.39,"Descending"
"1091",263.64,1055,41.39,"Descending"
"1092",263.8,1055,41.4,"Descending"
"1093",263.97,1055,41.4,"Descending"
"1094",264.09,1056,41.41,"Descending"
"1095",264.24,1055,41.41,"Descending"
"1096",264.48,1055,41.42,"Descending"
"1097",264.7,1056,41.42,"Descending"
"1098",265,1056,41.43,"Descending"
"1099",265.28,1057,41.44,"Descending"
"1100",265.59,1056,41.44,"Descending"
"1101",265.85,1057,41.45,"Descending"
"1102",266.2,1057,41.46,"Descending"
"1103",266.32,1057,41.46,"Descending"
"1104",266.44,1058,41.47,"Descending"
"1105",266.57,1058,41.48,"Descending"
"1106",266.71,1058,41.48,"Descending"
"1107",266.86,1058,41.49,"Descending"
"1108",267.05,1058,41.5,"Descending"
"1109",267.19,1058,41.5,"Descending"
"1110",267.34,1059,41.51,"Descending"
"1111",267.46,1059,41.51,"Descending"
"1112",267.75,1058,41.52,"Descending"
"1113",267.9,1059,41.52,"Descending"
"1114",268.04,1059,41.53,"Descending"
"1115",268.18,1059,41.53,"Descending"
"1116",268.29,1059,41.54,"Descending"
"1117",268.5,1059,41.54,"Descending"
"1118",268.69,1060,41.55,"Descending"
"1119",268.91,1060,41.56,"Descending"
"1120",269.09,1060,41.57,"Descending"
"1121",269.33,1060,41.57,"Descending"
"1122",269.61,1061,41.57,"Descending"
"1123",269.79,1061,41.58,"Descending"
"1124",269.93,1061,41.59,"Descending"
"1125",270.17,1061,41.6,"Descending"
"1126",270.46,1061,41.6,"Descending"
"1127",270.57,1061,41.61,"Descending"
"1128",270.74,1061,41.61,"Descending"
"1129",271.03,1062,41.62,"Descending"
"1130",271.34,1062,41.63,"Descending"
"1131",271.47,1062,41.64,"Descending"
"1132",271.5,1063,41.64,"Descending"
"1133",271.68,1063,41.65,"Descending"
"1134",271.77,1063,41.65,"Descending"
"1135",271.88,1063,41.66,"Descending"
"1136",272.12,1063,41.66,"Descending"
"1137",272.27,1062,41.67,"Descending"
"1138",272.41,1062,41.67,"Descending"
"1139",272.78,1063,41.68,"Descending"
"1140",272.95,1063,41.69,"Descending"
"1141",272.98,1063,41.69,"Descending"
"1142",273.01,1063,41.7,"Descending"
"1143",273.03,1064,41.7,"Descending"
"1144",273.06,1063,41.7,"Descending"
"1145",273.07,1063,41.71,"Descending"
"1146",273.08,1064,41.71,"Descending"
"1147",273.1,1063,41.71,"Descending"
"1148",273.1,1063,41.71,"Descending"
"1149",273.13,1063,41.72,"Descending"
"1150",273.25,1063,41.72,"Descending"
"1151",273.44,1063,41.72,"Descending"
"1152",273.63,1063,41.73,"Descending"
"1153",273.82,1063,41.73,"Descending"
"1154",274.11,1064,41.74,"Descending"
"1155",274.25,1064,41.75,"Descending"
"1156",274.5,1064,41.75,"Descending"
"1157",274.7,1064,41.76,"Descending"
"1158",274.86,1064,41.76,"Descending"
"1159",275.08,1065,41.77,"Descending"
"1160",275.29,1064,41.77,"Descending"
"1161",275.42,1065,41.78,"Descending"
"1162",275.56,1065,41.78,"Descending"
"1163",275.79,1065,41.79,"Descending"
"1164",276.04,1066,41.79,"Descending"
"1165",276.29,1066,41.8,"Descending"
"1166",276.66,1066,41.81,"Descending"
"1167",276.8,1066,41.81,"Descending"
"1168",276.91,1067,41.82,"Descending"
"1169",277.02,1067,41.82,"Descending"
"1170",277.21,1067,41.83,"Descending"
"1171",277.48,1067,41.84,"Descending"
"1172",277.79,1067,41.84,"Descending"
"1173",277.93,1067,41.85,"Descending"
"1174",277.96,1067,41.85,"Descending"
"1175",277.99,1068,41.86,"Descending"
"1176",278.02,1068,41.86,"Descending"
"1177",278.04,1068,41.87,"Descending"
"1178",278.06,1068,41.87,"Descending"
"1179",278.19,1068,41.88,"Descending"
"1180",278.35,1068,41.88,"Descending"
"1181",278.56,1068,41.88,"Descending"
"1182",278.77,1068,41.89,"Descending"
"1183",278.99,1068,41.89,"Descending"
"1184",279.32,1069,41.9,"Descending"
"1185",279.59,1069,41.91,"Descending"
"1186",279.74,1069,41.91,"Descending"
"1187",280.13,1069,41.92,"Descending"
"1188",280.37,1069,41.93,"Descending"
"1189",280.49,1069,41.93,"Descending"
"1190",280.74,1070,41.94,"Descending"
"1191",281.12,1070,41.95,"Descending"
"1192",281.27,1071,41.95,"Descending"
"1193",281.42,1070,41.96,"Descending"
"1194",281.61,1070,41.96,"Descending"
"1195",281.85,1071,41.97,"Descending"
"1196",282.21,1071,41.98,"Descending"
"1197",282.3,1071,41.99,"Descending"
"1198",282.51,1071,41.99,"Descending"
"1199",282.55,1071,42,"Descending"
"1200",282.72,1071,42.01,"Descending"
"1201",282.73,1071,42.01,"Descending"
"1202",282.73,1071,42.01,"Descending"
"1203",282.77,1072,42.02,"Descending"
"1204",283.01,1072,42.02,"Descending"
"1205",283.16,1072,42.03,"Descending"
"1206",283.39,1072,42.03,"Descending"
"1207",283.49,1072,42.04,"Descending"
"1208",283.6,1072,42.04,"Descending"
"1209",283.79,1072,42.05,"Descending"
"1210",283.93,1072,42.05,"Descending"
"1211",284.07,1073,42.06,"Descending"
"1212",284.22,1073,42.07,"Descending"
"1213",284.46,1073,42.07,"Descending"
"1214",284.72,1074,42.08,"Descending"
"1215",284.99,1074,42.08,"Descending"
"1216",285.2,1074,42.09,"Descending"
"1217",285.37,1074,42.09,"Descending"
"1218",285.6,1074,42.1,"Descending"
"1219",285.89,1075,42.11,"Descending"
"1220",286.2,1074,42.11,"Descending"
"1221",286.51,1075,42.12,"Descending"
"1222",286.87,1075,42.13,"Descending"
"1223",287.09,1075,42.14,"Descending"
"1224",287.26,1076,42.14,"Descending"
"1225",287.4,1076,42.15,"Descending"
"1226",287.66,1076,42.16,"Descending"
"1227",287.69,1076,42.16,"Descending"
"1228",287.73,1076,42.17,"Descending"
"1229",287.77,1077,42.17,"Descending"
"1230",287.95,1076,42.18,"Descending"
"1231",288.2,1077,42.18,"Descending"
"1232",288.39,1077,42.19,"Descending"
"1233",288.57,1077,42.2,"Descending"
"1234",288.76,1078,42.2,"Descending"
"1235",288.92,1078,42.2,"Descending"
"1236",289.11,1078,42.21,"Descending"
"1237",289.31,1078,42.22,"Descending"
"1238",289.51,1078,42.23,"Descending"
"1239",289.63,1078,42.23,"Descending"
"1240",289.8,1078,42.24,"Descending"
"1241",290.02,1078,42.24,"Descending"
"1242",290.22,1079,42.25,"Descending"
"1243",290.44,1079,42.25,"Descending"
"1244",290.64,1079,42.26,"Descending"
"1245",290.87,1079,42.27,"Descending"
"1246",291.08,1080,42.28,"Descending"
"1247",291.29,1080,42.28,"Descending"
"1248",291.51,1081,42.29,"Descending"
"1249",291.75,1081,42.29,"Descending"
"1250",291.97,1080,42.31,"Descending"
"1251",292.2,1081,42.32,"Descending"
"1252",292.4,1081,42.32,"Descending"
"1253",292.54,1081,42.32,"Descending"
"1254",292.63,1081,42.33,"Descending"
"1255",292.82,1081,42.33,"Descending"
"1256",292.97,1081,42.34,"Descending"
"1257",293.17,1081,42.34,"Descending"
"1258",293.36,1082,42.35,"Descending"
"1259",293.53,1081,42.36,"Descending"
"1260",293.71,1081,42.37,"Descending"
"1261",293.83,1082,42.37,"Descending"
"1262",294.03,1082,42.38,"Descending"
"1263",294.22,1082,42.38,"Descending"
"1264",294.41,1083,42.39,"Descending"
"1265",294.57,1083,42.39,"Descending"
"1266",294.72,1083,42.4,"Descending"
"1267",294.88,1083,42.41,"Descending"
"1268",295.04,1083,42.41,"Descending"
"1269",295.19,1083,42.41,"Descending"
"1270",295.35,1083,42.42,"Descending"
"1271",295.51,1084,42.43,"Descending"
"1272",295.66,1084,42.43,"Descending"
"1273",295.81,1084,42.44,"Descending"
"1274",295.94,1084,42.44,"Descending"
"1275",296.09,1085,42.45,"Descending"
"1276",296.25,1085,42.45,"Descending"
"1277",296.4,1085,42.46,"Descending"
"1278",296.16,1084,42.46,"Descending"
"1279",296.33,1084,42.46,"Descending"
"1280",296.41,1085,42.47,"Descending"
"1281",296.52,1085,42.47,"Descending"
"1282",296.63,1086,42.48,"Descending"
"1283",296.77,1086,42.48,"Descending"
"1284",296.88,1086,42.49,"Descending"
"1285",297.01,1086,42.49,"Descending"
"1286",297.14,1086,42.49,"Descending"
"1287",297.29,1086,42.5,"Descending"
"1288",297.43,1086,42.5,"Descending"
"1289",297.56,1086,42.51,"Descending"
"1290",297.73,1086,42.51,"Descending"
"1291",297.88,1086,42.51,"Descending"
"1292",298.03,1086,42.52,"Descending"
"1293",298.21,1087,42.52,"Descending"
"1294",298.38,1087,42.53,"Descending"
"1295",298.51,1087,42.53,"Descending"
"1296",298.61,1087,42.54,"Descending"
"1297",298.73,1087,42.54,"Descending"
"1298",298.87,1088,42.55,"Descending"
"1299",299.03,1088,42.55,"Descending"
"1300",299.18,1089,42.56,"Descending"
"1301",299.31,1089,42.56,"Descending"
"1302",299.39,1088,42.56,"Descending"
"1303",299.23,1089,42.56,"Descending"
"1304",299.36,1088,42.57,"Descending"
"1305",298.98,1087,42.57,"Descending"
"1306",299.17,1088,42.58,"Descending"
"1307",299.32,1088,42.58,"Descending"
"1308",299.48,1088,42.58,"Descending"
"1309",299.6,1088,42.59,"Descending"
"1310",299.63,1088,42.59,"Descending"
"1311",299.65,1088,42.59,"Descending"
"1312",299.59,1088,42.59,"Ascending"
"1313",299.41,1088,42.59,"Ascending"
"1314",299.08,1088,42.59,"Ascending"
"1315",298.76,1087,42.59,"Ascending"
"1316",298.67,1087,42.59,"Ascending"
"1317",298.45,1087,42.59,"Ascending"
"1318",298.24,1087,42.59,"Ascending"
"1319",298.15,1087,42.59,"Ascending"
"1320",297.97,1087,42.59,"Ascending"
"1321",297.71,1087,42.58,"Ascending"
"1322",297.65,1086,42.58,"Ascending"
"1323",297.64,1086,42.58,"Ascending"
"1324",297.65,1086,42.58,"Ascending"
"1325",297.64,1086,42.58,"Ascending"
"1326",297.65,1086,42.58,"Ascending"
"1327",297.44,1086,42.58,"Ascending"
"1328",297.05,1086,42.57,"Ascending"
"1329",296.57,1085,42.57,"Ascending"
"1330",296.19,1085,42.56,"Ascending"
"1331",295.78,1084,42.55,"Ascending"
"1332",295.5,1084,42.55,"Ascending"
"1333",295.07,1083,42.54,"Ascending"
"1334",294.68,1083,42.53,"Ascending"
"1335",294.33,1083,42.52,"Ascending"
"1336",294,1083,42.52,"Ascending"
"1337",293.71,1083,42.51,"Ascending"
"1338",293.26,1081,42.5,"Ascending"
"1339",292.86,1081,42.49,"Ascending"
"1340",292.42,1081,42.48,"Ascending"
"1341",292.17,1081,42.47,"Ascending"
"1342",291.92,1080,42.46,"Ascending"
"1343",291.65,1080,42.45,"Ascending"
"1344",291.3,1080,42.44,"Ascending"
"1345",290.92,1079,42.43,"Ascending"
"1346",290.67,1079,42.42,"Ascending"
"1347",290.32,1079,42.42,"Ascending"
