"","depth_m","cond_uscm","pH","temp_C","direction"
"1",0.05,695.1,8,31.85,"Descending"
"2",0.39,695.2,8.11,32.02,"Descending"
"3",0.58,695.5,8.13,32.2,"Descending"
"4",0.78,695.5,8.18,32.37,"Descending"
"5",1.14,695.6,8.2,32.54,"Descending"
"6",1.41,695.4,8.26,32.7,"Descending"
"7",1.6,695.8,8.25,32.84,"Descending"
"8",1.78,695.7,8.26,32.98,"Descending"
"9",1.93,695.9,8.26,33.11,"Descending"
"10",1.98,696,8.25,33.23,"Descending"
"11",2.04,695.8,8.27,33.34,"Descending"
"12",2.09,696,8.3,33.44,"Descending"
"13",2.11,696.3,8.29,33.53,"Descending"
"14",2.19,696.3,8.32,33.62,"Descending"
"15",2.3,696.4,8.33,33.7,"Descending"
"16",2.4,696.4,8.33,33.77,"Descending"
"17",2.49,696.4,8.34,33.84,"Descending"
"18",2.58,696.7,8.35,33.9,"Descending"
"19",2.64,696.7,8.35,33.96,"Descending"
"20",2.69,696.6,8.35,34.02,"Descending"
"21",2.76,696.7,8.35,34.08,"Descending"
"22",2.85,696.9,8.35,34.13,"Descending"
"23",2.95,697.3,8.38,34.17,"Descending"
"24",3.09,697.9,8.4,34.22,"Descending"
"25",3.22,698,8.39,34.26,"Descending"
"26",3.42,698.3,8.41,34.31,"Descending"
"27",3.49,698.3,8.36,34.34,"Descending"
"28",3.57,698.3,8.35,34.38,"Descending"
"29",3.65,698.3,8.32,34.41,"Descending"
"30",3.75,698.5,8.3,34.44,"Descending"
"31",3.91,698.6,8.32,34.48,"Descending"
"32",4.03,698.8,8.35,34.51,"Descending"
"33",4.11,698.7,8.35,34.53,"Descending"
"34",4.22,698.9,8.34,34.56,"Descending"
"35",4.31,698.9,8.35,34.58,"Descending"
"36",4.39,698.9,8.36,34.6,"Descending"
"37",4.52,699.1,8.35,34.63,"Descending"
"38",4.64,699.2,8.36,34.64,"Descending"
"39",4.74,699.4,8.36,34.66,"Descending"
"40",4.83,699.4,8.37,34.68,"Descending"
"41",4.95,699.4,8.37,34.7,"Descending"
"42",5.05,699.3,8.36,34.71,"Descending"
"43",5.21,699.6,8.36,34.73,"Descending"
"44",5.29,699.6,8.37,34.74,"Descending"
"45",5.34,699.6,8.38,34.76,"Descending"
"46",5.38,699.6,8.37,34.77,"Descending"
"47",5.47,699.6,8.36,34.78,"Descending"
"48",5.54,699.5,8.38,34.79,"Descending"
"49",5.6,699.6,8.38,34.8,"Descending"
"50",5.68,699.6,8.38,34.81,"Descending"
"51",5.76,699.9,8.38,34.82,"Descending"
"52",5.83,699.9,8.38,34.83,"Descending"
"53",5.89,699.9,8.38,34.83,"Descending"
"54",5.96,699.9,8.38,34.84,"Descending"
"55",6.01,699.9,8.38,34.85,"Descending"
"56",6.07,699.9,8.38,34.86,"Descending"
"57",6.13,699.9,8.39,34.86,"Descending"
"58",6.18,699.9,8.39,34.87,"Descending"
"59",6.26,700,8.39,34.87,"Descending"
"60",6.33,699.9,8.39,34.88,"Descending"
"61",6.42,700.1,8.38,34.88,"Descending"
"62",6.48,700.2,8.4,34.89,"Descending"
"63",6.55,700.3,8.4,34.89,"Descending"
"64",6.61,700.3,8.39,34.9,"Descending"
"65",6.68,700.4,8.39,34.9,"Descending"
"66",6.74,700.3,8.38,34.91,"Descending"
"67",6.81,700.3,8.39,34.91,"Descending"
"68",6.85,700.2,8.41,34.91,"Descending"
"69",6.89,700.2,8.4,34.91,"Descending"
"70",6.94,700.3,8.38,34.92,"Descending"
"71",6.99,700.5,8.39,34.92,"Descending"
"72",7.05,700.8,8.4,34.92,"Descending"
"73",7.11,701,8.41,34.92,"Descending"
"74",7.14,701,8.41,34.92,"Descending"
"75",7.24,701.2,8.39,34.93,"Descending"
"76",7.29,701.2,8.4,34.93,"Descending"
"77",7.37,701.3,8.4,34.93,"Descending"
"78",7.44,701.2,8.4,34.93,"Descending"
"79",7.51,701.4,8.4,34.94,"Descending"
"80",7.55,701.4,8.41,34.94,"Descending"
"81",7.58,701.4,8.41,34.94,"Descending"
"82",7.64,701.3,8.41,34.94,"Descending"
"83",7.69,701.4,8.4,34.94,"Descending"
"84",7.72,701.4,8.4,34.94,"Descending"
"85",7.76,701.4,8.4,34.94,"Descending"
"86",7.79,701.4,8.41,34.94,"Descending"
"87",7.83,701.4,8.42,34.94,"Descending"
"88",7.9,701.5,8.41,34.95,"Descending"
"89",7.97,701.5,8.41,34.94,"Descending"
"90",8.03,701.6,8.42,34.94,"Descending"
"91",8.1,701.6,8.42,34.94,"Descending"
"92",8.16,701.9,8.42,34.95,"Descending"
"93",8.2,702,8.41,34.94,"Descending"
"94",8.28,702,8.41,34.95,"Descending"
"95",8.36,702,8.42,34.95,"Descending"
"96",8.44,702.1,8.42,34.95,"Descending"
"97",8.51,702,8.42,34.95,"Descending"
"98",8.53,702,8.42,34.95,"Descending"
"99",8.62,702,8.41,34.95,"Descending"
"100",8.68,702.1,8.42,34.95,"Descending"
"101",8.71,702.3,8.41,34.95,"Descending"
"102",8.81,702.4,8.42,34.95,"Descending"
"103",8.87,702.5,8.41,34.95,"Descending"
"104",9,702.6,8.42,34.95,"Descending"
"105",9.11,702.9,8.43,34.95,"Descending"
"106",9.23,702.8,8.42,34.95,"Descending"
"107",9.34,703.1,8.43,34.95,"Descending"
"108",9.4,703.1,8.43,34.95,"Descending"
"109",9.47,703.1,8.43,34.95,"Descending"
"110",9.52,703.3,8.43,34.95,"Descending"
"111",9.59,703.4,8.44,34.95,"Descending"
"112",9.68,703.5,8.45,34.95,"Descending"
"113",9.76,703.4,8.45,34.95,"Descending"
"114",9.82,703.4,8.44,34.95,"Descending"
"115",9.88,703.5,8.45,34.95,"Descending"
"116",9.94,703.5,8.44,34.95,"Descending"
"117",10,703.6,8.45,34.95,"Descending"
"118",10.07,703.8,8.44,34.95,"Descending"
"119",10.14,703.7,8.45,34.95,"Descending"
"120",10.21,703.8,8.45,34.95,"Descending"
"121",10.29,703.9,8.45,34.95,"Descending"
"122",10.4,704.2,8.45,34.95,"Descending"
"123",10.48,704.4,8.46,34.94,"Descending"
"124",10.57,704.5,8.46,34.95,"Descending"
"125",10.65,704.6,8.45,34.95,"Descending"
"126",10.74,704.4,8.45,34.94,"Descending"
"127",10.85,704.4,8.46,34.95,"Descending"
"128",10.94,704.5,8.46,34.94,"Descending"
"129",11.03,704.5,8.46,34.94,"Descending"
"130",11.11,704.5,8.47,34.95,"Descending"
"131",11.18,704.6,8.48,34.94,"Descending"
"132",11.26,704.5,8.46,34.95,"Descending"
"133",11.35,704.6,8.46,34.94,"Descending"
"134",11.38,704.7,8.46,34.94,"Descending"
"135",11.4,704.8,8.45,34.95,"Descending"
"136",11.42,705,8.45,34.94,"Descending"
"137",11.43,705.3,8.46,34.94,"Descending"
"138",11.44,705.2,8.47,34.94,"Descending"
"139",11.44,705.4,8.47,34.94,"Descending"
"140",11.44,705.3,8.48,34.94,"Descending"
"141",11.43,705.3,8.48,34.94,"Descending"
"142",11.26,705.7,8.47,34.94,"Descending"
"143",11.12,705.9,8.47,34.94,"Descending"
"144",11.41,706.1,8.47,34.94,"Descending"
"145",11.64,706.1,8.47,34.94,"Descending"
"146",11.81,706.2,8.47,34.94,"Descending"
"147",11.95,706.3,8.47,34.94,"Descending"
"148",12.07,706.4,8.47,34.94,"Descending"
"149",12.17,706.7,8.47,34.94,"Descending"
"150",12.26,706.6,8.48,34.94,"Descending"
"151",12.35,706.9,8.48,34.94,"Descending"
"152",12.43,707.1,8.48,34.94,"Descending"
"153",12.5,707.2,8.49,34.94,"Descending"
"154",12.57,707,8.49,34.94,"Descending"
"155",12.64,706.9,8.48,34.94,"Descending"
"156",12.78,707.3,8.48,34.94,"Descending"
"157",12.91,707.4,8.49,34.94,"Descending"
"158",13.04,707.6,8.49,34.94,"Descending"
"159",13.18,707.5,8.48,34.94,"Descending"
"160",13.32,707.5,8.48,34.94,"Descending"
"161",13.44,707.9,8.49,34.94,"Descending"
"162",13.6,708.1,8.49,34.95,"Descending"
"163",13.78,708.2,8.49,34.95,"Descending"
"164",14,708.6,8.49,34.95,"Descending"
"165",14.2,708.7,8.5,34.95,"Descending"
"166",14.36,708.9,8.5,34.95,"Descending"
"167",14.48,708.9,8.51,34.95,"Descending"
"168",14.6,709,8.5,34.95,"Descending"
"169",14.74,709.2,8.51,34.95,"Descending"
"170",14.85,709.3,8.51,34.95,"Descending"
"171",14.97,709.2,8.51,34.95,"Descending"
"172",15.08,709.1,8.51,34.95,"Descending"
"173",15.21,709.2,8.51,34.95,"Descending"
"174",15.33,709.2,8.51,34.95,"Descending"
"175",15.46,709.3,8.51,34.96,"Descending"
"176",15.57,709.6,8.51,34.96,"Descending"
"177",15.69,709.5,8.51,34.96,"Descending"
"178",15.8,709,8.51,34.96,"Descending"
"179",15.9,709.1,8.51,34.96,"Descending"
"180",16,709.3,8.51,34.96,"Descending"
"181",16.12,709,8.5,34.96,"Descending"
"182",16.22,709,8.51,34.96,"Descending"
"183",16.32,709.1,8.5,34.96,"Descending"
"184",16.41,709.3,8.51,34.96,"Descending"
"185",16.61,709.8,8.52,34.96,"Descending"
"186",16.77,709.8,8.52,34.96,"Descending"
"187",16.97,710.1,8.52,34.96,"Descending"
"188",17.12,710.5,8.52,34.96,"Descending"
"189",17.27,710.5,8.51,34.96,"Descending"
"190",17.43,710.4,8.52,34.96,"Descending"
"191",17.69,710.6,8.53,34.97,"Descending"
"192",17.79,710.6,8.53,34.97,"Descending"
"193",18.01,710.6,8.53,34.97,"Descending"
"194",18.17,710.9,8.53,34.97,"Descending"
"195",18.38,710.7,8.54,34.97,"Descending"
"196",18.53,711.2,8.54,34.97,"Descending"
"197",18.68,711.2,8.54,34.97,"Descending"
"198",18.8,710.9,8.54,34.97,"Descending"
"199",18.93,710.8,8.55,34.97,"Descending"
"200",19.05,711.1,8.55,34.97,"Descending"
"201",19.11,711.2,8.56,34.98,"Descending"
"202",19.21,711.1,8.56,34.98,"Descending"
"203",19.32,711,8.56,34.97,"Descending"
"204",19.43,710.9,8.56,34.98,"Descending"
"205",19.56,711.2,8.56,34.98,"Descending"
"206",19.65,711.3,8.56,34.98,"Descending"
"207",19.78,711.2,8.56,34.98,"Descending"
"208",19.9,711.1,8.56,34.98,"Descending"
"209",20.06,711.3,8.56,34.98,"Descending"
"210",20.2,711.5,8.56,34.98,"Descending"
"211",20.36,711.5,8.57,34.99,"Descending"
"212",20.5,711.5,8.56,34.99,"Descending"
"213",20.63,711.4,8.56,34.99,"Descending"
"214",20.77,711.7,8.57,34.99,"Descending"
"215",20.91,711.7,8.57,34.99,"Descending"
"216",21.05,711.6,8.58,34.99,"Descending"
"217",21.19,711.6,8.58,34.99,"Descending"
"218",21.3,711.6,8.58,34.99,"Descending"
"219",21.43,711.5,8.59,34.99,"Descending"
"220",21.57,711.2,8.59,35,"Descending"
"221",21.67,711.4,8.6,34.99,"Descending"
"222",21.75,711.3,8.61,35,"Descending"
"223",21.85,711.4,8.6,35,"Descending"
"224",21.95,711.3,8.58,35,"Descending"
"225",22.07,711.4,8.58,35,"Descending"
"226",22.19,711.4,8.58,35,"Descending"
"227",22.31,711.5,8.59,35,"Descending"
"228",22.44,711.2,8.59,35,"Descending"
"229",22.56,710.9,8.59,35,"Descending"
"230",22.67,711.1,8.58,35,"Descending"
"231",22.78,711.4,8.58,35,"Descending"
"232",22.9,711.2,8.59,35,"Descending"
"233",23.04,710.9,8.58,35.01,"Descending"
"234",23.22,711.3,8.58,35,"Descending"
"235",23.39,711,8.57,35.01,"Descending"
"236",23.65,711.3,8.58,35.01,"Descending"
"237",23.87,711.9,8.59,35.01,"Descending"
"238",23.97,712.3,8.6,35.01,"Descending"
"239",24.11,712.2,8.59,35.02,"Descending"
"240",24.23,712.2,8.59,35.02,"Descending"
"241",24.39,712.3,8.6,35.02,"Descending"
"242",24.56,712.3,8.6,35.02,"Descending"
"243",24.7,712.4,8.6,35.02,"Descending"
"244",24.83,712.4,8.61,35.02,"Descending"
"245",24.95,712.2,8.61,35.02,"Descending"
"246",25.08,712.1,8.61,35.02,"Descending"
"247",25.19,712.4,8.62,35.02,"Descending"
"248",25.29,712.3,8.62,35.02,"Descending"
"249",25.44,712.3,8.62,35.02,"Descending"
"250",25.6,712.2,8.62,35.03,"Descending"
"251",25.77,712.2,8.63,35.03,"Descending"
"252",25.97,712.2,8.63,35.03,"Descending"
"253",26.16,712.2,8.63,35.03,"Descending"
"254",26.33,712.2,8.62,35.03,"Descending"
"255",26.48,711.8,8.63,35.03,"Descending"
"256",26.6,711.8,8.63,35.04,"Descending"
"257",26.74,711.8,8.64,35.03,"Descending"
"258",26.87,711.6,8.63,35.04,"Descending"
"259",27,711.5,8.64,35.04,"Descending"
"260",27.1,711.5,8.64,35.04,"Descending"
"261",27.22,711.6,8.65,35.04,"Descending"
"262",27.32,711.5,8.65,35.04,"Descending"
"263",27.43,711.3,8.66,35.04,"Descending"
"264",27.53,711.3,8.66,35.04,"Descending"
"265",27.64,710.9,8.67,35.05,"Descending"
"266",27.73,710.8,8.67,35.04,"Descending"
"267",27.83,710.5,8.68,35.04,"Descending"
"268",27.97,710.3,8.7,35.05,"Descending"
"269",28.16,710,8.71,35.05,"Descending"
"270",28.28,709.5,8.7,35.05,"Descending"
"271",28.43,709.1,8.67,35.05,"Descending"
"272",28.7,709.3,8.7,35.05,"Descending"
"273",28.89,708.6,8.7,35.06,"Descending"
"274",29.07,708.5,8.7,35.06,"Descending"
"275",29.27,708.4,8.71,35.06,"Descending"
"276",29.43,708.5,8.73,35.06,"Descending"
"277",29.58,708.5,8.71,35.06,"Descending"
"278",29.69,707.8,8.71,35.07,"Descending"
"279",29.84,707.8,8.7,35.07,"Descending"
"280",29.94,707.6,8.71,35.07,"Descending"
"281",30.07,707.4,8.71,35.07,"Descending"
"282",30.2,706.6,8.7,35.07,"Descending"
"283",30.38,706.9,8.71,35.07,"Descending"
"284",30.58,707,8.72,35.07,"Descending"
"285",30.75,707,8.73,35.07,"Descending"
"286",30.9,705.5,8.72,35.08,"Descending"
"287",31.04,706.1,8.74,35.08,"Descending"
"288",31.2,706.3,8.74,35.08,"Descending"
"289",31.35,705.7,8.74,35.08,"Descending"
"290",31.5,705.6,8.74,35.08,"Descending"
"291",31.61,705.5,8.75,35.09,"Descending"
"292",31.74,705.4,8.75,35.09,"Descending"
"293",31.92,705.5,8.76,35.09,"Descending"
"294",32.03,705.4,8.74,35.09,"Descending"
"295",32.01,705,8.75,35.09,"Descending"
"296",32.05,705.4,8.76,35.09,"Descending"
"297",32.27,705.1,8.77,35.09,"Descending"
"298",32.43,704.5,8.75,35.1,"Descending"
"299",32.62,704.6,8.75,35.1,"Descending"
"300",32.78,704.4,8.75,35.1,"Descending"
"301",32.93,704.3,8.76,35.1,"Descending"
"302",33.15,704.3,8.76,35.11,"Descending"
"303",33.4,704,8.77,35.11,"Descending"
"304",33.58,703.9,8.77,35.11,"Descending"
"305",33.68,703.7,8.77,35.11,"Descending"
"306",33.85,703.6,8.78,35.11,"Descending"
"307",34.05,703.6,8.8,35.11,"Descending"
"308",34.2,703.3,8.79,35.12,"Descending"
"309",34.36,702.9,8.78,35.12,"Descending"
"310",34.5,702.9,8.78,35.12,"Descending"
"311",34.67,702.6,8.78,35.12,"Descending"
"312",34.87,702.2,8.79,35.13,"Descending"
"313",35.02,702.1,8.79,35.13,"Descending"
"314",35.18,701.8,8.78,35.13,"Descending"
"315",35.37,701.9,8.79,35.13,"Descending"
"316",35.58,701.4,8.81,35.13,"Descending"
"317",35.77,701.1,8.79,35.13,"Descending"
"318",36.01,701.2,8.8,35.14,"Descending"
"319",36.17,700.6,8.82,35.14,"Descending"
"320",36.36,700.5,8.83,35.14,"Descending"
"321",36.55,700.1,8.83,35.15,"Descending"
"322",36.75,699.6,8.85,35.15,"Descending"
"323",36.87,699.6,8.85,35.15,"Descending"
"324",37.1,698.8,8.84,35.15,"Descending"
"325",37.21,698.1,8.85,35.16,"Descending"
"326",37.35,698,8.84,35.16,"Descending"
"327",37.56,698,8.87,35.16,"Descending"
"328",37.75,697.2,8.89,35.16,"Descending"
"329",37.95,696.9,8.89,35.16,"Descending"
"330",38.17,695.7,8.88,35.17,"Descending"
"331",38.45,694.4,8.91,35.17,"Descending"
"332",38.57,693.4,8.93,35.17,"Descending"
"333",38.73,693.7,8.94,35.18,"Descending"
"334",38.83,694.1,8.93,35.18,"Descending"
"335",38.95,694.2,8.93,35.18,"Descending"
"336",39.11,693.7,8.95,35.18,"Descending"
"337",39.19,692.7,8.95,35.19,"Descending"
"338",39.25,692.2,8.97,35.19,"Descending"
"339",39.37,691.6,8.96,35.19,"Descending"
"340",39.6,691.8,8.95,35.19,"Descending"
"341",39.81,690.6,8.98,35.2,"Descending"
"342",40.09,690.5,8.98,35.2,"Descending"
"343",40.41,689.1,8.99,35.2,"Descending"
"344",40.7,687.1,9,35.21,"Descending"
"345",40.94,686.6,9.01,35.21,"Descending"
"346",41.15,687,9.02,35.21,"Descending"
"347",41.43,685.5,9.05,35.22,"Descending"
"348",41.68,684.7,9.03,35.22,"Descending"
"349",41.97,684.1,9.05,35.22,"Descending"
"350",42.24,683.1,9.07,35.23,"Descending"
"351",42.49,683.1,9.08,35.23,"Descending"
"352",42.77,682.8,9.09,35.23,"Descending"
"353",43.04,682.4,9.1,35.24,"Descending"
"354",43.29,681.2,9.1,35.24,"Descending"
"355",43.48,681,9.1,35.25,"Descending"
"356",43.6,680.9,9.11,35.25,"Descending"
"357",43.78,680.7,9.13,35.25,"Descending"
"358",43.98,680.8,9.15,35.26,"Descending"
"359",44.2,680.3,9.14,35.26,"Descending"
"360",44.45,679.9,9.14,35.27,"Descending"
"361",44.65,679.1,9.17,35.27,"Descending"
"362",44.87,678.9,9.2,35.27,"Descending"
"363",45.11,678.5,9.18,35.28,"Descending"
"364",45.33,678.3,9.19,35.28,"Descending"
"365",45.54,678,9.18,35.28,"Descending"
"366",45.73,677.3,9.2,35.29,"Descending"
"367",45.95,676.8,9.2,35.29,"Descending"
"368",46.21,676.4,9.19,35.29,"Descending"
"369",46.48,675.5,9.23,35.3,"Descending"
"370",46.66,675,9.24,35.3,"Descending"
"371",46.77,674.9,9.23,35.31,"Descending"
"372",46.97,675.2,9.23,35.31,"Descending"
"373",47.16,674.4,9.23,35.31,"Descending"
"374",47.37,673.8,9.26,35.32,"Descending"
"375",47.61,672.7,9.27,35.32,"Descending"
"376",47.87,672.6,9.27,35.32,"Descending"
"377",48.04,672,9.29,35.33,"Descending"
"378",48.09,672.5,9.29,35.33,"Descending"
"379",48.18,672.2,9.29,35.34,"Descending"
"380",48.32,671.3,9.29,35.34,"Descending"
"381",48.46,671.1,9.29,35.34,"Descending"
"382",48.58,670.1,9.32,35.35,"Descending"
"383",48.7,669.8,9.31,35.35,"Descending"
"384",48.78,669.5,9.33,35.35,"Descending"
"385",48.88,669.4,9.32,35.35,"Descending"
"386",48.97,669.5,9.33,35.36,"Descending"
"387",49.09,668.3,9.34,35.36,"Descending"
"388",49.19,668.3,9.38,35.36,"Descending"
"389",49.3,667.8,9.34,35.37,"Descending"
"390",49.4,667.9,9.34,35.37,"Descending"
"391",49.5,667.5,9.36,35.37,"Descending"
"392",49.55,667.4,9.36,35.37,"Descending"
"393",49.62,667.4,9.35,35.37,"Descending"
"394",49.68,667.7,9.36,35.38,"Descending"
"395",49.78,667.9,9.34,35.38,"Descending"
"396",49.85,668,9.34,35.38,"Descending"
"397",49.89,667.6,9.36,35.38,"Descending"
"398",50.02,666.9,9.37,35.39,"Descending"
"399",50.24,666.1,9.39,35.39,"Descending"
"400",50.41,665,9.38,35.39,"Descending"
"401",50.51,665,9.4,35.39,"Descending"
"402",50.62,665,9.4,35.4,"Descending"
"403",50.72,665.3,9.41,35.4,"Descending"
"404",50.83,665.5,9.42,35.4,"Descending"
"405",51.01,664.6,9.42,35.41,"Descending"
"406",51.16,663.7,9.45,35.41,"Descending"
"407",51.33,663,9.45,35.41,"Descending"
"408",51.49,663,9.48,35.41,"Descending"
"409",51.64,662.3,9.49,35.42,"Descending"
"410",51.79,662.7,9.46,35.42,"Descending"
"411",51.94,662,9.47,35.42,"Descending"
"412",52.19,661.7,9.49,35.42,"Descending"
"413",52.47,659.4,9.51,35.43,"Descending"
"414",52.76,658.9,9.53,35.43,"Descending"
"415",53.05,658.6,9.54,35.44,"Descending"
"416",53.34,657.3,9.54,35.44,"Descending"
"417",53.55,657.5,9.54,35.44,"Descending"
"418",53.65,657.2,9.57,35.45,"Descending"
"419",53.81,656.2,9.56,35.45,"Descending"
"420",54.03,656.2,9.58,35.46,"Descending"
"421",54.29,654.5,9.6,35.46,"Descending"
"422",54.49,653.8,9.62,35.46,"Descending"
"423",54.73,653.7,9.62,35.47,"Descending"
"424",54.97,653.1,9.62,35.48,"Descending"
"425",55.2,651.8,9.63,35.48,"Descending"
"426",55.49,651.1,9.66,35.48,"Descending"
"427",55.82,647.6,9.7,35.49,"Descending"
"428",56.15,647.4,9.72,35.49,"Descending"
"429",56.51,645.1,9.74,35.5,"Descending"
"430",56.86,644.4,9.75,35.5,"Descending"
"431",57.21,642,9.78,35.51,"Descending"
"432",57.53,641.5,9.79,35.52,"Descending"
"433",57.83,641.8,9.8,35.53,"Descending"
"434",58.08,641.6,9.82,35.53,"Descending"
"435",58.24,640.6,9.82,35.54,"Descending"
"436",58.34,640.1,9.83,35.54,"Descending"
"437",58.42,639.9,9.84,35.55,"Descending"
"438",58.54,639.9,9.83,35.55,"Descending"
"439",58.65,639.6,9.84,35.56,"Descending"
"440",58.79,640.3,9.84,35.56,"Descending"
"441",58.91,639.9,9.84,35.57,"Descending"
"442",59.09,638.7,9.87,35.57,"Descending"
"443",59.27,637.8,9.87,35.57,"Descending"
"444",59.49,635.3,9.88,35.58,"Descending"
"445",59.73,634.6,9.9,35.58,"Descending"
"446",59.97,634,9.92,35.59,"Descending"
"447",60.25,632.8,9.92,35.6,"Descending"
"448",60.54,631.7,9.94,35.6,"Descending"
"449",60.8,629.8,9.99,35.6,"Descending"
"450",61.05,630.1,9.99,35.61,"Descending"
"451",61.36,629.4,10,35.62,"Descending"
"452",61.56,628.9,10.01,35.62,"Descending"
"453",61.74,628.5,10.01,35.63,"Descending"
"454",61.94,627.1,10.03,35.63,"Descending"
"455",62.19,626.6,10.04,35.64,"Descending"
"456",62.5,627.2,10.05,35.65,"Descending"
"457",62.85,625.6,10.08,35.65,"Descending"
"458",63.19,626.1,10.07,35.66,"Descending"
"459",63.39,624.8,10.08,35.66,"Descending"
"460",63.51,625.5,10.07,35.67,"Descending"
"461",63.69,613.1,10.1,35.68,"Descending"
"462",63.81,614.4,10.09,35.68,"Descending"
"463",63.94,613.5,10.09,35.68,"Descending"
"464",64.08,614,10.09,35.69,"Descending"
"465",64.1,614.1,10.09,35.69,"Descending"
"466",64.12,613.5,10.1,35.7,"Descending"
"467",64.4,624.9,10.1,35.7,"Descending"
"468",64.54,624.7,10.09,35.7,"Descending"
"469",64.63,624.9,10.09,35.71,"Descending"
"470",64.72,624.8,10.09,35.71,"Descending"
"471",64.79,624.8,10.08,35.72,"Descending"
"472",64.85,624.8,10.1,35.72,"Descending"
"473",64.94,624.6,10.09,35.72,"Descending"
"474",65.03,624.6,10.08,35.72,"Descending"
"475",65.11,624.5,10.09,35.73,"Descending"
"476",65.18,624.7,10.11,35.73,"Descending"
"477",65.26,624.4,10.1,35.73,"Descending"
"478",65.33,624.3,10.1,35.74,"Descending"
"479",65.44,624.4,10.1,35.74,"Descending"
"480",65.52,624.2,10.1,35.74,"Descending"
"481",65.59,624,10.1,35.74,"Descending"
"482",65.65,624.2,10.1,35.74,"Descending"
"483",65.75,624.2,10.1,35.74,"Descending"
"484",65.84,624.1,10.1,35.75,"Descending"
"485",65.94,624.1,10.09,35.75,"Descending"
"486",66.03,624.1,10.08,35.75,"Descending"
"487",66.09,624,10.07,35.75,"Descending"
"488",66.17,624,10.08,35.75,"Descending"
"489",66.27,623.9,10.08,35.76,"Descending"
"490",66.34,623.8,10.09,35.76,"Descending"
"491",66.44,623.9,10.09,35.76,"Descending"
"492",66.53,623.9,10.08,35.76,"Descending"
"493",66.67,623.6,10.08,35.77,"Descending"
"494",66.85,623.5,10.09,35.77,"Descending"
"495",67.13,623.3,10.09,35.77,"Descending"
"496",67.35,623.1,10.09,35.77,"Descending"
"497",67.64,622.8,10.1,35.78,"Descending"
"498",67.93,622.8,10.09,35.79,"Descending"
"499",68.24,622.5,10.11,35.79,"Descending"
"500",68.42,622.4,10.11,35.79,"Descending"
"501",68.58,622.2,10.11,35.8,"Descending"
"502",68.76,622.3,10.11,35.8,"Descending"
"503",68.93,621.9,10.1,35.8,"Descending"
"504",69.06,621.6,10.09,35.81,"Descending"
"505",69.28,621.5,10.07,35.81,"Descending"
"506",69.45,621.5,10.07,35.82,"Descending"
"507",69.72,621.4,10.08,35.82,"Descending"
"508",69.95,621.2,10.09,35.83,"Descending"
"509",70.11,620.5,10.14,35.83,"Descending"
"510",70.23,620.5,10.13,35.84,"Descending"
"511",70.39,620.4,10.12,35.84,"Descending"
"512",70.61,620.5,10.05,35.85,"Descending"
"513",70.83,620,10.06,35.85,"Descending"
"514",70.94,619.9,10.11,35.85,"Descending"
"515",71.01,619.6,10.11,35.86,"Descending"
"516",71.12,619.7,10.09,35.86,"Descending"
"517",71.28,619.4,10.1,35.86,"Descending"
"518",71.41,619.4,10.13,35.87,"Descending"
"519",71.58,619.5,10.14,35.87,"Descending"
"520",71.73,619.3,10.12,35.87,"Descending"
"521",71.84,619,10.11,35.88,"Descending"
"522",72.03,618.5,10.14,35.88,"Descending"
"523",72.3,618.8,10.15,35.89,"Descending"
"524",72.6,618.3,10.16,35.89,"Descending"
"525",72.85,618.1,10.16,35.9,"Descending"
"526",73.11,618.1,10.15,35.9,"Descending"
"527",73.27,617.6,10.16,35.91,"Descending"
"528",73.41,617.8,10.14,35.91,"Descending"
"529",73.5,617.6,10.14,35.92,"Descending"
"530",73.62,617.7,10.12,35.92,"Descending"
"531",73.72,617.6,10.12,35.92,"Descending"
"532",73.86,617.7,10.1,35.93,"Descending"
"533",74.01,617.5,10.09,35.93,"Descending"
"534",74.12,617.3,10.1,35.94,"Descending"
"535",74.2,617.2,10.1,35.94,"Descending"
"536",74.36,617.1,10.11,35.94,"Descending"
"537",74.64,617.1,10.12,35.95,"Descending"
"538",74.96,616.5,10.13,35.96,"Descending"
"539",75.33,616.3,10.15,35.95,"Descending"
"540",75.68,615.6,10.14,35.96,"Descending"
"541",76.01,615.7,10.12,35.97,"Descending"
"542",76.31,615.2,10.14,35.98,"Descending"
"543",76.61,615,10.17,35.98,"Descending"
"544",76.93,615,10.17,35.99,"Descending"
"545",77.26,614.5,10.16,36,"Descending"
"546",77.59,614.4,10.17,36.01,"Descending"
"547",77.84,614.2,10.17,36.01,"Descending"
"548",78.03,614.1,10.16,36.02,"Descending"
"549",78.22,613.9,10.16,36.02,"Descending"
"550",78.37,613.9,10.16,36.03,"Descending"
"551",78.42,613.6,10.17,36.03,"Descending"
"552",78.5,613.5,10.18,36.04,"Descending"
"553",78.56,613.4,10.17,36.04,"Descending"
"554",78.73,613.7,10.17,36.05,"Descending"
"555",78.93,613.6,10.17,36.05,"Descending"
"556",79.16,613.1,10.16,36.06,"Descending"
"557",79.38,612.8,10.18,36.06,"Descending"
"558",79.6,612.8,10.17,36.07,"Descending"
"559",79.82,612.7,10.21,36.08,"Descending"
"560",80.06,612.4,10.21,36.08,"Descending"
"561",80.36,612.2,10.2,36.09,"Descending"
"562",80.65,611.9,10.21,36.09,"Descending"
"563",80.87,611.7,10.2,36.1,"Descending"
"564",81.1,611.8,10.21,36.11,"Descending"
