"","depth_m","cond_uscm","pH","temp_C","direction"
"1668",287.66,2918,7.02,42.07,"Descending"
"1669",287.79,2919,7.02,42.08,"Descending"
"1670",287.99,2919,7.02,42.08,"Descending"
"1671",288.22,2919,7.02,42.09,"Descending"
"1672",288.45,2920,7.02,42.1,"Descending"
"1673",288.73,2921,7.02,42.1,"Descending"
"1674",289,2922,7.02,42.11,"Descending"
"1675",289.17,2921,7.02,42.11,"Descending"
"1676",289.43,2921,7.02,42.12,"Descending"
"1677",289.64,2922,7.02,42.13,"Descending"
"1678",289.86,2922,7.02,42.14,"Descending"
"1679",290.02,2925,7.02,42.14,"Descending"
"1680",290.22,2924,7.02,42.15,"Descending"
"1681",290.43,2924,7.02,42.16,"Descending"
"1682",290.63,2925,7.02,42.16,"Descending"
"1683",290.8,2925,7.02,42.17,"Descending"
"1684",291.01,2926,7.02,42.18,"Descending"
"1685",291.15,2926,7.02,42.18,"Descending"
"1686",291.33,2927,7.02,42.19,"Descending"
"1687",291.5,2927,7.02,42.2,"Descending"
"1688",291.77,2928,7.02,42.2,"Descending"
"1689",291.98,2929,7.02,42.21,"Descending"
"1690",292.21,2929,7.02,42.22,"Descending"
"1691",292.53,2931,7.02,42.23,"Descending"
"1692",292.8,2931,7.02,42.23,"Descending"
"1693",293,2932,7.02,42.24,"Descending"
"1694",293.1,2932,7.02,42.24,"Descending"
"1695",293.26,2931,7.02,42.25,"Descending"
"1696",293.44,2932,7.02,42.25,"Descending"
"1697",293.59,2932,7.02,42.26,"Descending"
"1698",293.73,2932,7.02,42.27,"Descending"
"1699",293.83,2933,7.02,42.28,"Descending"
"1700",293.87,2933,7.02,42.28,"Descending"
"1701",294.01,2934,7.02,42.29,"Descending"
"1702",294.25,2935,7.02,42.29,"Descending"
"1703",294.52,2935,7.02,42.3,"Descending"
"1704",294.85,2936,7.02,42.3,"Descending"
"1705",295.14,2937,7.02,42.31,"Descending"
"1706",295.24,2935,7.02,42.32,"Descending"
"1707",295.42,2936,7.02,42.33,"Descending"
"1708",295.49,2936,7.02,42.33,"Descending"
"1709",295.32,2935,7.02,42.34,"Descending"
"1710",295.29,2935,7.02,42.34,"Descending"
"1711",295.24,2936,7.02,42.34,"Descending"
"1712",295.15,2935,7.02,42.34,"Descending"
"1713",294.25,2935,7.02,42.33,"Descending"
"1714",294.25,2934,7.02,42.33,"Descending"
"1715",294.45,2934,7.02,42.34,"Descending"
"1716",294.75,2935,7.02,42.34,"Descending"
"1717",294.76,2935,7.02,42.35,"Descending"
"1718",295.05,2934,7.02,42.35,"Descending"
"1719",295.2,2934,7.02,42.35,"Descending"
"1720",295.41,2934,7.02,42.35,"Descending"
"1721",295.48,2935,7.02,42.35,"Descending"
"1722",295.56,2935,7.02,42.36,"Descending"
"1723",295.67,2936,7.02,42.36,"Descending"
"1724",295.76,2936,7.02,42.37,"Descending"
"1725",295.88,2937,7.02,42.37,"Descending"
"1726",296.02,2938,7.02,42.37,"Descending"
"1727",296.22,2939,7.02,42.38,"Descending"
"1728",296.29,2938,7.02,42.38,"Descending"
"1729",296.52,2942,7.02,42.38,"Descending"
"1730",296.79,2941,7.02,42.39,"Descending"
"1731",297.13,2942,7.02,42.4,"Descending"
"1732",297.38,2942,7.02,42.4,"Descending"
"1733",297.68,2944,7.02,42.41,"Descending"
"1734",297.87,2942,7.02,42.41,"Descending"
"1735",298.1,2943,7.02,42.42,"Descending"
"1736",298.35,2945,7.02,42.42,"Descending"
"1737",298.57,2945,7.02,42.43,"Descending"
"1738",298.73,2944,7.02,42.44,"Descending"
"1739",298.93,2945,7.02,42.44,"Descending"
"1740",299.13,2947,7.02,42.45,"Descending"
"1741",299.24,2946,7.02,42.45,"Descending"
"1742",299.4,2948,7.02,42.46,"Descending"
"1743",299.57,2948,7.02,42.47,"Descending"
"1744",299.81,2949,7.02,42.47,"Descending"
"1745",300.05,2949,7.02,42.48,"Descending"
"1746",300.24,2948,7.02,42.48,"Descending"
"1747",300.36,2949,7.02,42.49,"Descending"
"1748",300.6,2950,7.02,42.5,"Descending"
"1749",300.82,2950,7.02,42.5,"Descending"
"1750",300.97,2951,7.02,42.51,"Descending"
"1751",300.97,2953,7.02,42.52,"Descending"
"1752",301.22,2951,7.02,42.52,"Descending"
"1753",301.52,2953,7.02,42.53,"Descending"
"1754",301.68,2953,7.02,42.53,"Descending"
"1755",301.95,2954,7.02,42.54,"Descending"
"1756",302.16,2953,7.02,42.55,"Descending"
"1757",302.4,2954,7.02,42.55,"Descending"
"1758",302.56,2955,7.02,42.56,"Descending"
"1759",302.81,2956,7.02,42.57,"Descending"
"1760",302.86,2956,7.02,42.57,"Descending"
"1761",302.96,2956,7.01,42.58,"Descending"
"1762",303.13,2958,7.02,42.58,"Descending"
"1763",303.22,2957,7.02,42.59,"Descending"
"1764",303.23,2957,7.02,42.59,"Descending"
"1765",303.47,2958,7.02,42.6,"Descending"
"1766",303.54,2957,7.02,42.6,"Descending"
"1767",303.73,2958,7.02,42.61,"Descending"
"1768",303.98,2960,7.02,42.61,"Descending"
"1769",304.1,2960,7.02,42.61,"Descending"
"1770",304.26,2961,7.02,42.62,"Descending"
"1771",304.44,2961,7.02,42.63,"Descending"
"1772",304.48,2963,7.02,42.63,"Descending"
"1773",304.69,2963,7.02,42.64,"Descending"
"1774",304.79,2965,7.02,42.64,"Descending"
"1775",304.82,2964,7.02,42.65,"Descending"
"1776",305.16,2963,7.02,42.66,"Descending"
"1777",305.64,2964,7.02,42.66,"Descending"
"1778",306.04,2965,7.02,42.67,"Descending"
"1779",306.42,2964,7.02,42.68,"Descending"
"1780",306.53,2966,7.02,42.69,"Descending"
"1781",306.76,2966,7.02,42.69,"Descending"
"1782",306.86,2967,7.02,42.7,"Descending"
"1783",306.94,2968,7.02,42.7,"Descending"
"1784",306.59,2969,7.02,42.71,"Descending"
"1785",306.64,2968,7.02,42.71,"Descending"
"1786",306.68,2968,7.02,42.71,"Descending"
"1787",306.97,2969,7.02,42.72,"Descending"
"1788",307.2,2970,7.02,42.72,"Descending"
"1789",307.48,2970,7.02,42.73,"Descending"
"1790",307.79,2970,7.02,42.74,"Descending"
"1791",308.14,2971,7.02,42.75,"Descending"
"1792",308.41,2972,7.02,42.75,"Descending"
"1793",308.77,2973,7.02,42.76,"Descending"
"1794",308.85,2974,7.02,42.76,"Descending"
"1795",309.02,2974,7.02,42.77,"Descending"
"1796",309.21,2974,7.02,42.78,"Descending"
"1797",309.42,2976,7.02,42.78,"Descending"
"1798",309.5,2976,7.02,42.79,"Descending"
"1799",309.4,2976,7.02,42.8,"Descending"
"1800",309.52,2976,7.02,42.8,"Descending"
"1801",309.33,2977,7.02,42.81,"Descending"
"1802",309.49,2977,7.02,42.81,"Descending"
"1803",309.7,2978,7.02,42.81,"Descending"
"1804",309.9,2978,7.02,42.82,"Descending"
"1805",310.17,2978,7.02,42.83,"Descending"
"1806",310.23,2978,7.02,42.83,"Descending"
"1807",310.52,2978,7.02,42.84,"Descending"
"1808",310.73,2979,7.02,42.84,"Descending"
"1809",311.11,2980,7.02,42.85,"Descending"
"1810",311.35,2981,7.02,42.85,"Descending"
"1811",311.49,2982,7.02,42.86,"Descending"
"1812",311.73,2982,7.02,42.87,"Descending"
"1813",311.92,2982,7.02,42.87,"Descending"
"1814",312.07,2984,7.02,42.88,"Descending"
"1815",312.26,2984,7.02,42.88,"Descending"
"1816",312.19,2985,7.02,42.89,"Descending"
"1817",312.26,2985,7.02,42.89,"Descending"
"1818",312.27,2986,7.02,42.89,"Descending"
"1819",312.41,2986,7.02,42.9,"Descending"
"1820",312.57,2987,7.02,42.91,"Descending"
"1821",312.99,2988,7.02,42.91,"Descending"
"1822",313.26,2988,7.02,42.92,"Descending"
"1823",313.69,2988,7.02,42.93,"Descending"
"1824",313.83,2988,7.02,42.94,"Descending"
"1825",313.9,2990,7.02,42.94,"Descending"
"1826",314.02,2990,7.02,42.94,"Descending"
"1827",314.1,2992,7.02,42.95,"Descending"
"1828",314.39,2990,7.02,42.96,"Descending"
"1829",314.65,2992,7.02,42.96,"Descending"
"1830",314.63,2992,7.02,42.97,"Descending"
"1831",314.61,2991,7.02,42.97,"Descending"
"1832",314.58,2992,7.02,42.97,"Descending"
"1833",314.53,2992,7.02,42.97,"Descending"
"1834",314.58,2992,7.01,42.98,"Descending"
"1835",314.83,2993,7.02,42.98,"Descending"
"1836",314.95,2993,7.02,42.98,"Descending"
"1837",315.19,2993,7.02,42.99,"Descending"
"1838",315.46,2994,7.02,43,"Descending"
"1839",315.68,2994,7.02,43,"Descending"
"1840",315.71,2996,7.02,43.01,"Descending"
"1841",315.76,2995,7.02,43.01,"Descending"
"1842",315.79,2995,7.02,43.01,"Descending"
"1843",315.75,2996,7.02,43.02,"Descending"
"1844",315.74,2997,7.02,43.02,"Descending"
"1845",315.75,2996,7.02,43.02,"Descending"
"1846",315.78,2996,7.02,43.02,"Descending"
"1847",315.82,2996,7.02,43.03,"Descending"
"1848",315.65,2996,7.02,43.03,"Descending"
"1849",315.88,2996,7.02,43.03,"Descending"
"1850",316.09,2996,7.02,43.03,"Descending"
"1851",316.29,2997,7.02,43.04,"Descending"
"1852",316.47,2999,7.02,43.04,"Descending"
"1853",316.38,2998,7.02,43.04,"Descending"
"1854",316.39,2998,7.02,43.04,"Descending"
"1855",316.46,2998,7.02,43.05,"Descending"
"1856",316.4,2998,7.02,43.05,"Descending"
"1857",316.77,2997,7.02,43.05,"Descending"
"1858",316.92,2999,7.02,43.06,"Descending"
"1859",317.04,2999,7.01,43.06,"Descending"
"1860",317.22,3000,7.02,43.06,"Descending"
"1861",317.12,3000,7.02,43.07,"Descending"
"1862",317.18,3001,7.02,43.07,"Descending"
"1863",317.32,3001,7.02,43.07,"Descending"
"1864",317.56,3001,7.02,43.08,"Descending"
"1865",317.79,3002,7.02,43.08,"Descending"
"1866",317.94,3003,7.02,43.09,"Descending"
"1867",318.19,3003,7.02,43.09,"Descending"
"1868",318.41,3004,7.02,43.1,"Descending"
"1869",318.57,3007,7.02,43.1,"Descending"
"1870",318.62,3005,7.02,43.11,"Descending"
"1871",318.61,3005,7.02,43.11,"Descending"
"1872",318.61,3004,7.02,43.11,"Descending"
"1873",318.65,3005,7.02,43.11,"Descending"
"1874",318.65,3006,7.02,43.12,"Descending"
"1875",318.63,3005,7.01,43.12,"Descending"
"1876",318.64,3006,7.02,43.12,"Descending"
"1877",318.79,3006,7.02,43.12,"Descending"
"1878",319.07,3006,7.02,43.13,"Descending"
"1879",319.23,3007,7.02,43.13,"Descending"
"1880",319.45,3007,7.02,43.14,"Descending"
"1881",319.62,3008,7.02,43.14,"Descending"
"1882",319.8,3009,7.01,43.15,"Descending"
"1883",320.09,3010,7.02,43.15,"Descending"
"1884",320.34,3010,7.01,43.16,"Descending"
"1885",320.57,3011,7.02,43.16,"Descending"
"1886",320.79,3012,7.02,43.17,"Descending"
"1887",320.55,3012,7.01,43.17,"Ascending"
"1888",320.32,3011,7.02,43.17,"Ascending"
"1889",320.15,3011,7.02,43.18,"Ascending"
"1890",320.15,3011,7.02,43.17,"Ascending"
"1891",320.16,3011,7.02,43.18,"Ascending"
"1892",319.82,3010,7.01,43.18,"Ascending"
"1893",319.71,3008,7.01,43.17,"Ascending"
"1894",319.71,3009,7.02,43.18,"Ascending"
"1895",319.77,3008,7.02,43.18,"Ascending"
"1896",319.53,3008,7.02,43.17,"Ascending"
"1897",319.39,3008,7.01,43.17,"Ascending"
"1898",319.36,3008,7.02,43.18,"Ascending"
"1899",319.24,3008,7.01,43.17,"Ascending"
"1900",319.22,3007,7.02,43.17,"Ascending"
"1901",318.63,3007,7.01,43.17,"Ascending"
"1902",318.16,3006,7.02,43.16,"Ascending"
"1903",317.84,3003,7.02,43.16,"Ascending"
"1904",317.28,3002,7.02,43.15,"Ascending"
"1905",316.94,2999,7.01,43.14,"Ascending"
"1906",316.16,2998,7.01,43.13,"Ascending"
"1907",316.04,2996,7.02,43.13,"Ascending"
"1908",315.61,2995,7.01,43.12,"Ascending"
"1909",314.99,2994,7.01,43.11,"Ascending"
"1910",314.44,2993,7.01,43.1,"Ascending"
"1911",313.77,2991,7.01,43.08,"Ascending"
"1912",313.15,2989,7.01,43.07,"Ascending"
"1913",312.97,2987,7.01,43.06,"Ascending"
"1914",312.57,2987,7.01,43.05,"Ascending"
"1915",312.01,2985,7.01,43.04,"Ascending"
"1916",311.97,2983,7.02,43.03,"Ascending"
"1917",311.47,2982,7.01,43.02,"Ascending"
"1918",310.81,2981,7.02,43.01,"Ascending"
"1919",310.62,2979,7.02,42.99,"Ascending"
"1920",310.17,2979,7.02,42.98,"Ascending"
"1921",309.57,2977,7.01,42.97,"Ascending"
"1922",309.14,2976,7.02,42.96,"Ascending"
"1923",308.52,2974,7.01,42.94,"Ascending"
"1924",307.98,2973,7.01,42.92,"Ascending"
"1925",307.32,2971,7.01,42.91,"Ascending"
"1926",306.76,2969,7.01,42.9,"Ascending"
"1927",306.44,2967,7.01,42.89,"Ascending"
"1928",305.77,2966,7.02,42.86,"Ascending"
"1929",305.14,2965,7.01,42.85,"Ascending"
"1930",304.8,2963,7.01,42.84,"Ascending"
"1931",304.62,2962,7.01,42.82,"Ascending"
"1932",303.98,2960,7.01,42.81,"Ascending"
"1933",303.3,2959,7.01,42.79,"Ascending"
"1934",303.08,2958,7.02,42.78,"Ascending"
"1935",302.4,2956,7.01,42.76,"Ascending"
"1936",301.61,2955,7.02,42.74,"Ascending"
"1937",301.34,2953,7.02,42.73,"Ascending"
"1938",300.88,2952,7.01,42.71,"Ascending"
"1939",300.18,2950,7.01,42.7,"Ascending"
"1940",299.79,2949,7.02,42.68,"Ascending"
"1941",299.33,2948,7.02,42.67,"Ascending"
"1942",298.7,2946,7.01,42.65,"Ascending"
"1943",298.68,2946,7.02,42.64,"Ascending"
"1944",298.75,2942,7.01,42.63,"Ascending"
"1945",298.9,2943,7.01,42.62,"Ascending"
"1946",298.37,2945,7.01,42.61,"Ascending"
"1947",297.88,2944,7.02,42.59,"Ascending"
"1948",297.42,2942,7.02,42.58,"Ascending"
"1949",297.43,2940,7.01,42.57,"Ascending"
"1950",297.54,2941,7.01,42.56,"Ascending"
"1951",297.12,2941,7.01,42.55,"Ascending"
"1952",296.65,2940,7.02,42.54,"Ascending"
"1953",295.94,2939,7.01,42.52,"Ascending"
"1954",295.74,2934,7.01,42.51,"Ascending"
"1955",295.65,2934,7.01,42.5,"Ascending"
"1956",295.73,2937,7.01,42.49,"Ascending"
"1957",295.73,2937,7.02,42.49,"Ascending"
"1958",295.03,2936,7.02,42.48,"Ascending"
"1959",295.12,2934,7.01,42.47,"Ascending"
"1960",295.26,2935,7.01,42.46,"Ascending"
"1961",295.13,2935,7.02,42.46,"Ascending"
"1962",295.19,2934,7.01,42.44,"Ascending"
"1963",295.25,2934,7.02,42.44,"Ascending"
"1964",295.24,2934,7.02,42.44,"Ascending"
"1965",295.22,2934,7.01,42.43,"Ascending"
"1966",295.2,2934,7.01,42.43,"Ascending"
"1967",295.16,2934,7.02,42.43,"Ascending"
"1968",294.62,2935,7.01,42.42,"Ascending"
"1969",294.24,2931,7.01,42.41,"Ascending"
"1970",294,2932,7.02,42.41,"Ascending"
"1971",293.93,2931,7.02,42.4,"Ascending"
"1972",293.42,2931,7.01,42.39,"Ascending"
"1973",293,2929,7.01,42.38,"Ascending"
"1974",292.72,2928,7.02,42.37,"Ascending"
"1975",292.59,2929,7.01,42.36,"Ascending"
"1976",292.24,2927,7.01,42.35,"Ascending"
"1977",291.66,2927,7.01,42.34,"Ascending"
"1978",291.35,2925,7.02,42.33,"Ascending"
"1979",290.92,2925,7.01,42.32,"Ascending"
"1980",290.2,2923,7.02,42.31,"Ascending"
"1981",289.82,2922,7.01,42.3,"Ascending"
"1982",289.27,2921,7.02,42.29,"Ascending"
"1983",288.81,2920,7.02,42.27,"Ascending"
"1984",288.53,2919,7.01,42.26,"Ascending"
"1985",287.98,2917,7.01,42.25,"Ascending"
"1986",287.57,2917,7.01,42.24,"Ascending"
"1987",287.03,2915,7.01,42.22,"Ascending"
"1988",286.33,2913,7.01,42.21,"Ascending"
"1989",285.91,2912,7.01,42.19,"Ascending"
"1990",285.48,2911,7.02,42.18,"Ascending"
"1991",284.97,2910,7.01,42.16,"Ascending"
"1992",284.75,2908,7.02,42.15,"Ascending"
"1993",284.59,2908,7.01,42.14,"Ascending"
"1994",284.49,2909,7.01,42.13,"Ascending"
"1995",284.43,2909,7.02,42.12,"Ascending"
"1996",284.39,2909,7.02,42.12,"Ascending"
"1997",284.38,2908,7.01,42.11,"Ascending"
"1998",284.41,2907,7.01,42.11,"Ascending"
"1999",284.45,2908,7.01,42.1,"Ascending"
"2000",284.51,2907,7.02,42.1,"Ascending"
"2001",284.56,2908,7.01,42.09,"Ascending"
"2002",284.6,2908,7.01,42.09,"Ascending"
"2003",284.62,2907,7.01,42.09,"Ascending"
"2004",284.62,2907,7.01,42.08,"Ascending"
"2005",284.59,2909,7.01,42.08,"Ascending"
"2006",284.11,2907,7.01,42.07,"Ascending"
"2007",283.56,2912,7.02,42.06,"Ascending"
"2008",283.49,2909,7.02,42.05,"Ascending"
"2009",282.78,2907,7.02,42.04,"Ascending"
"2010",282.18,2906,7.01,42.03,"Ascending"
"2011",281.78,2904,7.01,42.02,"Ascending"
"2012",281.4,2902,7.01,42.01,"Ascending"
"2013",281.1,2901,7.01,42,"Ascending"
"2014",280.55,2901,7.01,41.99,"Ascending"
"2015",280.09,2898,7.01,41.98,"Ascending"
"2016",279.98,2899,7.01,41.97,"Ascending"
"2017",279.44,2900,7.01,41.95,"Ascending"
"2018",279.03,2897,7.01,41.94,"Ascending"
"2019",278.78,2896,7.01,41.93,"Ascending"
"2020",278.11,2896,7.01,41.92,"Ascending"
"2021",277.63,2896,7.01,41.9,"Ascending"
"2022",276.98,2891,7.02,41.89,"Ascending"
"2023",276.76,2892,7.01,41.87,"Ascending"
"2024",276.21,2893,7.02,41.86,"Ascending"
"2025",275.35,2890,7.02,41.84,"Ascending"
"2026",274.74,2890,7.01,41.83,"Ascending"
"2027",274.25,2890,7.01,41.81,"Ascending"
"2028",273.92,2888,7.01,41.8,"Ascending"
"2029",273.92,2886,7.01,41.79,"Ascending"
"2030",273.74,2885,7.02,41.78,"Ascending"
"2031",273.75,2886,7.01,41.77,"Ascending"
"2032",273.81,2888,7.01,41.76,"Ascending"
"2033",273.88,2887,7.01,41.75,"Ascending"
"2034",273.94,2886,7.01,41.75,"Ascending"
"2035",274,2886,7.01,41.74,"Ascending"
"2036",274.02,2885,7.01,41.74,"Ascending"
"2037",274.02,2887,7.02,41.73,"Ascending"
"2038",274.02,2887,7.01,41.73,"Ascending"
"2039",274.1,2885,7.01,41.73,"Ascending"
"2040",273.67,2886,7.01,41.72,"Ascending"
"2041",273.56,2886,7.02,41.71,"Ascending"
"2042",273.6,2885,7.01,41.71,"Ascending"
"2043",273.64,2885,7.01,41.7,"Ascending"
"2044",273.62,2885,7.02,41.7,"Ascending"
"2045",272.95,2885,7.01,41.69,"Ascending"
"2046",272.32,2885,7.02,41.68,"Ascending"
"2047",272.22,2882,7.01,41.67,"Ascending"
"2048",272.21,2882,7.01,41.66,"Ascending"
"2049",272.02,2884,7.01,41.66,"Ascending"
"2050",271.83,2883,7.01,41.66,"Ascending"
"2051",271.45,2882,7.01,41.65,"Ascending"
"2052",271.46,2881,7.01,41.64,"Ascending"
"2053",270.9,2882,7.01,41.63,"Ascending"
"2054",270.48,2880,7.01,41.62,"Ascending"
"2055",270.36,2880,7.02,41.61,"Ascending"
"2056",269.69,2880,7.01,41.6,"Ascending"
"2057",269.35,2877,7.01,41.59,"Ascending"
"2058",268.63,2877,7.01,41.58,"Ascending"
"2059",268.12,2876,7.01,41.57,"Ascending"
"2060",267.65,2875,7.01,41.55,"Ascending"
"2061",267.23,2875,7.01,41.54,"Ascending"
"2062",266.78,2873,7.01,41.53,"Ascending"
"2063",266.18,2875,7.01,41.51,"Ascending"
"2064",265.98,2871,7.01,41.5,"Ascending"
"2065",265.69,2871,7.01,41.49,"Ascending"
"2066",265.26,2870,7.01,41.48,"Ascending"
"2067",264.96,2867,7.01,41.46,"Ascending"
"2068",264.35,2866,7.01,41.45,"Ascending"
"2069",263.52,2863,7.01,41.44,"Ascending"
"2070",263.27,2860,7.01,41.42,"Ascending"
"2071",262.92,2859,7.01,41.41,"Ascending"
"2072",262.86,2857,7.02,41.4,"Ascending"
"2073",262.46,2856,7.02,41.39,"Ascending"
"2074",262.39,2848,7.01,41.38,"Ascending"
"2075",262.47,2847,7.01,41.37,"Ascending"
"2076",262.51,2846,7.01,41.36,"Ascending"
"2077",262.53,2847,7.01,41.35,"Ascending"
"2078",262.56,2847,7.01,41.35,"Ascending"
"2079",262.21,2848,7.01,41.34,"Ascending"
"2080",261.65,2839,7.01,41.33,"Ascending"
"2081",261.37,2823,7.01,41.33,"Ascending"
"2082",260.98,2809,7.02,41.31,"Ascending"
"2083",260.57,2801,7.02,41.3,"Ascending"
"2084",260.09,2780,7.01,41.29,"Ascending"
"2085",260,2770,7.01,41.28,"Ascending"
"2086",259.79,2727,7.01,41.27,"Ascending"
"2087",259.8,2725,7.01,41.27,"Ascending"
"2088",259.63,2708,7.01,41.26,"Ascending"
"2089",259.57,2695,7.01,41.25,"Ascending"
"2090",259.55,2697,7.01,41.24,"Ascending"
"2091",259.21,2677,7.01,41.24,"Ascending"
"2092",258.8,2604,7.01,41.23,"Ascending"
"2093",258.7,2576,7.01,41.22,"Ascending"
"2094",258.66,2583,7.01,41.21,"Ascending"
"2095",258.53,2596,7.01,41.21,"Ascending"
"2096",258.53,2567,7.01,41.2,"Ascending"
"2097",258.7,2559,7.01,41.2,"Ascending"
"2098",258.84,2548,7.01,41.2,"Ascending"
"2099",258.63,2546,7.01,41.19,"Ascending"
"2100",258.58,2392,7.01,41.19,"Ascending"
"2101",258.27,2314,7.01,41.18,"Ascending"
"2102",257.88,2245,7.02,41.17,"Ascending"
"2103",257.04,2159,7.01,41.16,"Ascending"
"2104",256.62,1983,7.02,41.15,"Ascending"
"2105",256.02,1795,7.01,41.14,"Ascending"
"2106",255.57,1540,7.01,41.13,"Ascending"
"2107",254.86,1352,7.01,41.11,"Ascending"
"2108",253.94,1165,7.01,41.1,"Ascending"
"2109",253.37,1021,7.01,41.08,"Ascending"
"2110",252.92,918.4,7.01,41.07,"Ascending"
"2111",252.32,823.6,7.01,41.06,"Ascending"
"2112",252.3,772.4,7.01,41.05,"Ascending"
"2113",252.53,770.3,7.01,41.04,"Ascending"
"2114",252.73,762.3,7.01,41.03,"Ascending"
"2115",252.94,759.2,7.01,41.03,"Ascending"
"2116",253.09,760.3,7.01,41.03,"Ascending"
"2117",253.16,759.1,7.01,41.02,"Ascending"
"2118",253.15,759.8,7.01,41.02,"Ascending"
"2119",253.09,760.2,7.01,41.01,"Ascending"
"2120",253,760.8,7.01,41.01,"Ascending"
"2121",252.68,761.7,7.01,41,"Ascending"
"2122",252.54,724.2,7.01,41,"Ascending"
"2123",252.52,728,7.01,40.99,"Ascending"
"2124",252.31,715.1,7.01,40.98,"Ascending"
"2125",252.27,705.5,7.01,40.98,"Ascending"
"2126",252.36,721.4,7.01,40.97,"Ascending"
"2127",252.4,719.5,7.01,40.97,"Ascending"
"2128",252.46,724.5,7.01,40.97,"Ascending"
"2129",252.48,722.9,7.01,40.96,"Ascending"
"2130",252.52,737.6,7.01,40.96,"Ascending"
"2131",252.41,704.5,7.01,40.96,"Ascending"
"2132",252.38,701.1,7.01,40.96,"Ascending"
"2133",252.26,711.2,7.01,40.95,"Ascending"
"2134",252.25,708.4,7.01,40.95,"Ascending"
"2135",252.24,721.1,7.01,40.95,"Ascending"
"2136",252.25,717.5,7.01,40.94,"Ascending"
"2137",251.56,685.7,7.02,40.94,"Ascending"
"2138",251.03,647.6,7.01,40.93,"Ascending"
"2139",250.83,625,7.01,40.92,"Ascending"
"2140",250.28,613.3,7.01,40.92,"Ascending"
"2141",249.74,599.6,7.01,40.91,"Ascending"
"2142",249.67,592.3,7.01,40.9,"Ascending"
"2143",249.34,588.5,7.01,40.89,"Ascending"
"2144",248.71,585,7.01,40.88,"Ascending"
"2145",248.7,582.6,7.01,40.87,"Ascending"
"2146",248.49,581.5,7.01,40.86,"Ascending"
"2147",247.72,579.5,7.01,40.85,"Ascending"
"2148",247.62,579.9,7.01,40.84,"Ascending"
"2149",247.26,578.3,7.01,40.83,"Ascending"
"2150",247.08,575.6,7.01,40.83,"Ascending"
"2151",246.82,576.7,7.01,40.82,"Ascending"
"2152",246.27,574.7,7.01,40.8,"Ascending"
"2153",245.74,573.9,7.01,40.79,"Ascending"
"2154",245.52,573.3,7.02,40.79,"Ascending"
"2155",245.11,572.1,7.01,40.78,"Ascending"
"2156",244.6,571.3,7.01,40.76,"Ascending"
"2157",244.51,570.4,7.01,40.75,"Ascending"
"2158",244.08,570.2,7.01,40.74,"Ascending"
"2159",243.64,569,7.01,40.73,"Ascending"
"2160",243.45,568,7.01,40.72,"Ascending"
"2161",243.15,567.3,7.01,40.71,"Ascending"
"2162",242.61,566.6,7.02,40.7,"Ascending"
"2163",242.14,565.8,7.01,40.69,"Ascending"
"2164",241.96,565,7.02,40.68,"Ascending"
"2165",241.42,564.4,7.01,40.66,"Ascending"
"2166",240.75,563.4,7.01,40.65,"Ascending"
"2167",240.75,562.6,7.02,40.64,"Ascending"
"2168",240.39,562.3,7.01,40.63,"Ascending"
"2169",240,561.2,7.01,40.62,"Ascending"
"2170",240.02,560.2,7.01,40.61,"Ascending"
"2171",239.76,560.1,7.01,40.6,"Ascending"
"2172",239.25,559,7.01,40.58,"Ascending"
"2173",239.18,558.1,7.01,40.58,"Ascending"
"2174",238.66,557.7,7.01,40.56,"Ascending"
"2175",238.16,556.8,7.01,40.55,"Ascending"
"2176",237.87,556,7.01,40.54,"Ascending"
"2177",237.79,555.8,7.02,40.53,"Ascending"
"2178",237.72,555.6,7.01,40.52,"Ascending"
"2179",237.78,556,7.01,40.51,"Ascending"
"2180",237.8,556,7.01,40.51,"Ascending"
"2181",237.29,555.5,7.01,40.5,"Ascending"
"2182",237.2,554.4,7.01,40.49,"Ascending"
"2183",237.32,554.4,7.01,40.49,"Ascending"
"2184",237.4,554.8,7.01,40.48,"Ascending"
"2185",236.88,553.4,7.01,40.47,"Ascending"
"2186",236.27,552.4,7.01,40.46,"Ascending"
"2187",236.03,551.7,7.01,40.45,"Ascending"
"2188",235.43,550.7,7.01,40.44,"Ascending"
"2189",234.94,549.4,7.01,40.42,"Ascending"
"2190",234.63,548.7,7.01,40.42,"Ascending"
"2191",234.5,548.1,7.01,40.41,"Ascending"
"2192",233.93,547.2,7.02,40.39,"Ascending"
"2193",233.09,546.1,7.01,40.38,"Ascending"
"2194",232.82,545.2,7.01,40.37,"Ascending"
"2195",232.51,545,7.01,40.36,"Ascending"
"2196",232.04,543.9,7.01,40.35,"Ascending"
"2197",231.52,542.7,7.01,40.34,"Ascending"
"2198",231.52,541.9,7.01,40.33,"Ascending"
"2199",231.5,541.1,7.02,40.32,"Ascending"
"2200",230.47,540.2,7.01,40.3,"Ascending"
"2201",230.39,539.2,7.01,40.29,"Ascending"
"2202",230.04,538.5,7.01,40.28,"Ascending"
"2203",229.29,537.3,7.01,40.26,"Ascending"
"2204",228.79,536.8,7.01,40.25,"Ascending"
"2205",228.26,535.5,7.01,40.24,"Ascending"
"2206",227.92,534.3,7.01,40.22,"Ascending"
"2207",227.35,533.8,7.01,40.21,"Ascending"
"2208",226.66,532.7,7.01,40.19,"Ascending"
"2209",226.65,531.2,7.01,40.18,"Ascending"
"2210",226.62,530.8,7.01,40.17,"Ascending"
